From	To
LOC111099612	111099612
LOC111109429	111109429
LOC111109410	111109410
LOC111099604	111099604
LOC111111739	111111739
LOC111099603	111099603
LOC111123700	111123700
LOC111135731	111135731
LOC111111765	111111765
LOC111135734	111135734
LOC111110435	111110435
LOC111134404	111134404
LOC111134405	111134405
LOC111135736	111135736
LOC111122423	111122423
LOC111122429	111122429
LOC111109449	111109449
LOC111134411	111134411
LOC111135745	111135745
LOC111109434	111109434
LOC111108106	111108106
LOC111134414	111134414
LOC111108105	111108105
LOC111110421	111110421
LOC111134417	111134417
LOC111110427	111110427
LOC111135747	111135747
LOC111134418	111134418
LOC111135748	111135748
LOC111121100	111121100
LOC111123762	111123762
LOC111122432	111122432
LOC111122430	111122430
LOC111122435	111122435
LOC111122436	111122436
LOC111108108	111108108
LOC111121109	111121109
LOC111122437	111122437
LOC111109463	111109463
LOC111109468	111109468
LOC111108137	111108137
LOC111109469	111109469
LOC111108138	111108138
LOC111109462	111109462
LOC111109461	111109461
LOC111123734	111123734
LOC111122403	111122403
LOC111122400	111122400
LOC111123735	111123735
LOC111109453	111109453
LOC111108122	111108122
LOC111108124	111108124
LOC111109454	111109454
LOC111135723	111135723
LOC111135724	111135724
LOC111108128	111108128
LOC111108127	111108127
LOC111111773	111111773
LOC111135727	111135727
LOC111109451	111109451
LOC111122410	111122410
LOC111123749	111123749
LOC111123748	111123748
LOC111123747	111123747
LOC111123746	111123746
