"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","more_me_in","phase_effect"
"LOC111121220",25.775254233474,-0.457738475571652,0.199823227281675,-1.03961125239369,0.298520546981474,1,"not significant","phase2"
"LOC111120629",1.61989888389892,-0.897992248326723,0.278223255347263,-2.32903697254902,0.0198571071199232,0.797816936037702,"not significant","phase2"
"LOC111119405",0.53253453799972,0.0769726398274838,0.198610923592926,0,1,NA,NA,"phase2"
"LOC111120358",20.7924936267971,-0.253263030310616,0.217554579389286,-0.0149986744465508,0.98803323790254,1,"not significant","phase2"
"LOC111120690",34.8965298700145,0.0723962219421544,0.127254778790988,0,1,1,"not significant","phase2"
"LOC111118698",0.373214575958702,-0.356903045059156,0.224993811187301,-0.475137713766546,0.634688818974396,NA,NA,"phase2"
"LOC111118843",20.8237277191836,0.317568412255881,0.194975855201466,0.346547587577259,0.728931227389495,1,"not significant","phase2"
"LOC111118776",77.7023925496996,-0.0362128111132158,0.10095810294707,0,1,1,"not significant","phase2"
"LOC111121122",67.7752067299388,-0.233123312804729,0.116946419454752,0,1,1,"not significant","phase2"
"LOC111121059",23.5377317625156,-0.274450813476549,0.179722739740678,-0.136047411205887,0.891783800643193,1,"not significant","phase2"
"LOC111120512",64.8903225720007,-0.448090204067501,0.134942850321324,-1.46795627627407,0.142116100095304,1,"not significant","phase2"
"Trnag-ucc_9",0.0209759819237923,-0.0922950743540867,0.106225810501966,0,NA,NA,NA,"phase2"
"LOC111118835",1.22955964555952,-0.175970008662341,0.260411005430735,0,1,1,"not significant","phase2"
"LOC111118834",12.6918261197141,0.292745487890446,0.236419507354702,0.180803557069912,0.856521770989677,1,"not significant","phase2"
"LOC111120092",96.9259614948521,-0.41609916231508,0.0922129139186966,-1.8012570610395,0.0716623723356581,1,"not significant","phase2"
"LOC111121436",9.64744514973377,0.411811327599894,0.271140937053109,0.596779406896421,0.550654668604101,1,"not significant","phase2"
"LOC111117746",61.9572227699178,0.278721809951386,0.116357330820035,0.246841430178635,0.8050309457181,1,"not significant","phase2"
"LOC111120511",68.8723717825706,0.311912211069148,0.108885267243073,0.568600441884726,0.569627324883092,1,"not significant","phase2"
"LOC111120602",12.7377196990679,0.530444609482621,0.24774890207716,1.1319711495443,0.257646563894598,1,"not significant","phase2"
"LOC111120185",18.2779863096012,-0.586999353232736,0.262992400427493,-1.28140338916617,0.200052014352796,1,"not significant","phase2"
"LOC111121349",40.3010892694236,0.0104698053779642,0.151566150446604,0,1,1,"not significant","phase2"
"LOC111118340",0.030084642328776,0.0786863452294475,0.105825866138303,0,NA,NA,NA,"phase2"
"LOC111120598",19.5728957623148,0.696493231008061,0.216850677850548,2.05898932589817,0.0394952610373813,1,"not significant","phase2"
"LOC111122432",26.8792872635751,-0.089639240630923,0.253880656590879,0,1,1,"not significant","phase2"
"LOC111121889",15.7708427228852,-0.814038202072949,0.223180934827962,-2.52726874949123,0.0114953499870607,0.650141947254634,"not significant","phase2"
"LOC111119178",0.582925198094486,0.109912675620587,0.165494354745509,0,1,NA,NA,"phase2"
"LOC111118434",14.2212461082829,0.322170543184524,0.260802205940352,0.276725202243994,0.781991118690751,1,"not significant","phase2"
"LOC111122365",22.6826307694574,-0.027910837217591,0.272033008033551,0,1,1,"not significant","phase2"
"LOC111122364",4.41852948246377,-0.699784892215441,0.276979670548547,-1.62389135392017,0.104398998163334,1,"not significant","phase2"
"LOC111118379",26.1726240555477,-0.079130296102713,0.187997671992359,0,1,1,"not significant","phase2"
"LOC111118380",0.504697454273937,0.18042690152257,0.23828743751546,0,1,NA,NA,"phase2"
"LOC111120837",9.3939983735946,0.198487227956672,0.26591097541823,0,1,1,"not significant","phase2"
"LOC111119012",33.2533239283928,0.181991049106201,0.271712034382833,0,1,1,"not significant","phase2"
"LOC111119025",4.57731947511205,0.117063757811548,0.282188965774895,0,1,1,"not significant","phase2"
"LOC111119021",49.7080495708222,-0.0421817203445792,0.184071736615265,0,1,1,"not significant","phase2"
"LOC111119033",29.4751067708894,-0.387838610748689,0.153195412908519,-0.899756775556976,0.368249701733679,1,"not significant","phase2"
"LOC111119040",6.435694707737,-0.144772782128709,0.241564201500294,0,1,1,"not significant","phase2"
"LOC111119035",3.78429885476667,-0.0748932476041598,0.167666750635199,0,NA,NA,NA,"phase2"
"LOC111119018",49.1769711664036,-0.0572688287330898,0.132426838335062,0,1,1,"not significant","phase2"
"LOC111119026",0.251559097113043,0.0571156839762744,0.104974097933821,0,1,NA,NA,"phase2"
"LOC111119016",23.2017083709494,0.160106614836652,0.226453960129012,0,1,1,"not significant","phase2"
"LOC111119022",25.6221011949649,0.21582811799034,0.28470166422886,0,1,1,"not significant","phase2"
"LOC111119024",5.15577693794085,0.194311789996836,0.264251956257257,0,1,1,"not significant","phase2"
"LOC111119032",0.36937250131247,-0.00712432270602842,0.212629126998626,0,1,NA,NA,"phase2"
"LOC111119019",3.75141111759,-0.574567592059211,0.282259818083341,-1.14988946801978,0.250189399254881,1,"not significant","phase2"
"LOC111119015",27.9976844894439,0.0779051193229278,0.193977299607043,0,1,1,"not significant","phase2"
"LOC111119030",4.75804191934486,-0.184196448159967,0.285150306907069,0,1,1,"not significant","phase2"
"LOC111118790",34.6979637877876,-0.0412681413024471,0.198735357468037,0,1,1,"not significant","phase2"
"LOC111118791",1.18354839020857,0.540327387264181,0.240672863795145,1.2063154220465,0.227695893465308,1,"not significant","phase2"
"LOC111120976",8.99426042976607,0.237829754954707,0.220504826009279,0,1,1,"not significant","phase2"
"LOC111120504",4.12646213632657,-0.00438390029630632,0.129699641792025,0,NA,NA,NA,"phase2"
"LOC111121997",58.1225679513159,-0.18674008822746,0.133540015693156,0,1,1,"not significant","phase2"
"LOC111118304",11.9170425836078,0.0869549931287046,0.285051124440297,0,1,1,"not significant","phase2"
"LOC111118303",44.8478610851536,-0.128759955562903,0.155602636390062,0,1,1,"not significant","phase2"
"LOC111118302",173.266016330121,-0.232709691937426,0.0837198689351011,0,1,1,"not significant","phase2"
"LOC111120186",4.45657301484537,0.357047013936494,0.284364197281662,0.376443360169088,0.706587315817933,1,"not significant","phase2"
"LOC111120187",76.0119542569382,-0.261499760842129,0.150947506043789,-0.0761838412805141,0.939272838115333,1,"not significant","phase2"
"LOC111121001",2.0934846014195,0.146821331341854,0.273302536289411,0,1,1,"not significant","phase2"
"LOC111120188",43.0535287285027,-0.338007886862041,0.176998194775791,-0.497224770984381,0.619030555174016,1,"not significant","phase2"
"LOC111119576",1.29950040191226,-0.709661314936558,0.279750513765917,-1.64311160236575,0.100359844759493,1,"not significant","phase2"
"LOC111121647",22.3580386410149,0.736856525562212,0.245323865562878,1.98454612006522,0.0471949920048856,1,"not significant","phase2"
"LOC111120867",5.66777718970825,-0.147967464057422,0.284123281369377,0,1,1,"not significant","phase2"
"LOC111120473",6.78698501394318,0.0289114397330322,0.275999850894596,0,1,1,"not significant","phase2"
"LOC111119648",28.2648457538506,-0.187605791264947,0.16207239836287,0,1,1,"not significant","phase2"
"LOC111121280",10.6970760453497,0.530430068960143,0.251343629260827,1.11572379926579,0.264540380069138,1,"not significant","phase2"
"LOC111122194",0.204722990695918,-0.0124437525342744,0.150612569065954,0,1,NA,NA,"phase2"
"LOC111119325",2.51671236127845,0.337027583242669,0.202686791951815,0.429369779868825,0.667654142549345,1,"not significant","phase2"
"LOC111120906",66.0962773286577,-0.0271995222554136,0.141184785287154,0,1,1,"not significant","phase2"
"LOC111118293",33.0393412171062,0.232241837624195,0.213375078033813,0,1,1,"not significant","phase2"
"LOC111122070",0.658744785900518,-0.0573307018135745,0.230040924824764,0,1,NA,NA,"phase2"
"LOC111119811",5.43060606432834,0.253501345243229,0.264337802153105,0.0132457227634842,0.98943175134299,1,"not significant","phase2"
"LOC111122040",9.98108515463453,0.446034386124315,0.24828977770769,0.789538691178437,0.429797225253217,1,"not significant","phase2"
"LOC111120194",0.441470858173573,-0.116578853138225,0.127845365433753,0,1,NA,NA,"phase2"
"LOC111120195",0.258650212552047,-0.0677532361703707,0.105008072067504,0,1,NA,NA,"phase2"
"LOC111120723",0.9245048003946,0.168976792789992,0.188673439751824,0,1,1,"not significant","phase2"
"LOC111120866",66.6909110095921,0.25262059733568,0.170346666636251,0.0153839073427612,0.987725901989058,1,"not significant","phase2"
"LOC111121408",12.0750706000137,-0.0741123267115405,0.2036822262316,0,1,1,"not significant","phase2"
"LOC111122278",8.2952588346715,0.221292166676907,0.262278956310344,0,1,1,"not significant","phase2"
"LOC111118558",79.8357813233419,0.363408041557535,0.162572575570766,0.697584086118941,0.485437336679777,1,"not significant","phase2"
"LOC111121044",0.581458319025131,-0.154379669549753,0.163421390466094,0,1,NA,NA,"phase2"
"LOC111121057",2.48217411006408,0.0710034719441264,0.222076450824373,0,1,1,"not significant","phase2"
"LOC111121056",0.556922019943151,0.0271929497806007,0.168413999548708,0,1,NA,NA,"phase2"
"LOC111118521",8.28682317315254,0.0693568790016418,0.228912769883125,0,1,1,"not significant","phase2"
"LOC111119579",0.706610516839691,0.195435004574524,0.256423626568432,0,NA,NA,NA,"phase2"
"LOC111120200",6.87532799517214,-0.358971949492396,0.284683531013602,-0.382782766197984,0.701880840663243,1,"not significant","phase2"
"LOC111121993",26.4322889669786,-0.468684077082217,0.201010031633491,-1.08792618609678,0.276627694875233,1,"not significant","phase2"
"LOC111120201",6.46911515721541,0.164020555407201,0.27469368170701,0,1,1,"not significant","phase2"
"LOC111120775",12.3984441129951,-0.366629492644914,0.215306540992521,-0.541690429409503,0.588031783924271,1,"not significant","phase2"
"LOC111120776",22.9765075232972,0.186842988130378,0.264254898299901,0,1,1,"not significant","phase2"
"LOC111122022",10.5987121978231,-0.0172295140786426,0.224359663670671,0,1,1,"not significant","phase2"
"LOC111121935",0.749058802159601,-0.0841420955281325,0.179643595106265,0,1,NA,NA,"phase2"
"LOC111122305",4.23784539044377,-0.579246203264728,0.268781863231869,-1.22495691973345,0.220591452553926,1,"not significant","phase2"
"LOC111122335",78.5294587093866,-0.224728728859657,0.151916391343397,0,1,1,"not significant","phase2"
"LOC111122334",33.6211697820733,-0.16777903020759,0.143377548497247,0,1,1,"not significant","phase2"
"LOC111120810",23.1361846245693,-0.0318069660775646,0.199005668340822,0,1,1,"not significant","phase2"
"LOC111118324",19.5132458875966,0.693273110920371,0.200595033636462,2.20979105456675,0.0271196668468041,0.912036946496909,"not significant","phase2"
"LOC111120839",1.41941756949522,-0.147029766230527,0.241576736426194,0,1,1,"not significant","phase2"
"LOC111120036",2.90248788529216,-0.458472458847016,0.280931817398155,-0.742074930414717,0.458041938015434,1,"not significant","phase2"
"LOC111118439",1.24792196805831,-0.316882312326754,0.232389601294848,-0.287802517643186,0.773497910072224,1,"not significant","phase2"
"LOC111118438",1.68075919434432,-0.330820094736525,0.237156631813247,-0.340787833418753,0.733263310324503,1,"not significant","phase2"
"LOC111118441",14.3024551334505,0.468873708388609,0.254618565823681,0.859614096405581,0.390001801945904,1,"not significant","phase2"
"LOC111121916",45.643202777067,0.00526344420852421,0.1805103912201,0,1,1,"not significant","phase2"
"LOC111121791",136.415370736356,-0.146064226835457,0.107176326124918,0,1,1,"not significant","phase2"
"LOC111121794",1.08527070063901,-0.0705438765144508,0.255122279329302,0,1,1,"not significant","phase2"
"LOC111121793",1.39130064291067,-0.175979628166939,0.224422442034161,0,1,1,"not significant","phase2"
"LOC111121792",17.9345867234238,0.0848221378624684,0.21270299789979,0,1,1,"not significant","phase2"
"LOC111121790",4.44274195332305,-0.226043499132009,0.191130528277278,0,1,1,"not significant","phase2"
"LOC111119518",59.1664152559761,0.0517072740116635,0.136830589473524,0,1,1,"not significant","phase2"
"LOC111119519",40.4680560307721,0.440639654666057,0.195901293275433,0.973141378898514,0.330483040958662,1,"not significant","phase2"
"LOC111120524",34.7540384169781,0.269035014173687,0.152687285968643,0.124666661359059,0.900787451826083,1,"not significant","phase2"
"LOC111119846",16.6647248931668,0.201974526055024,0.28281567485192,0,1,1,"not significant","phase2"
"LOC111121615",0.030084642328776,0.0901314256638571,0.106234272346423,0,NA,NA,NA,"phase2"
"LOC111118658",2.16679514589847,-0.495552531011144,0.250886374170648,-0.978740004605128,0.32770846028706,1,"not significant","phase2"
"LOC111121825",1.07093265009885,-0.0961568724856254,0.227823414019763,0,1,1,"not significant","phase2"
"LOC111121138",26.7319594434105,0.157466782215311,0.181589848073803,0,1,1,"not significant","phase2"
"LOC111120813",14.1088995440326,-0.105292847671928,0.257608901025379,0,1,1,"not significant","phase2"
"LOC111118356",7.45069746162555,-0.139444061849272,0.279921071921008,0,1,1,"not significant","phase2"
"LOC111118019",4.86807167077278,-0.258998168481433,0.264748529294802,-0.0339876051640454,0.972887034638077,1,"not significant","phase2"
"LOC111119800",6.54982950153639,0.0611591231906976,0.273997698572407,0,1,1,"not significant","phase2"
"LOC111118280",12.084491261061,-0.0718539955003041,0.258993203624421,0,1,1,"not significant","phase2"
"LOC111121160",27.9053362497165,0.0987354294540413,0.221704768622054,0,1,1,"not significant","phase2"
"LOC111120211",0.589156558792658,0.159630538140807,0.149902950336456,0,1,NA,NA,"phase2"
"LOC111119482",22.6884423481567,-0.424461583945349,0.174898984593544,-0.997499124141793,0.318522298724896,1,"not significant","phase2"
"LOC111119481",0.28241153236549,0.0245929275375286,0.178970438026789,0,1,NA,NA,"phase2"
"LOC111119831",11.9833501634196,0.48119372608267,0.28445380842348,0.81276368688473,0.416353559012563,1,"not significant","phase2"
"LOC111119834",5.00550177875336,-0.545591547462777,0.281329748292534,-1.05069424494495,0.293399040058513,1,"not significant","phase2"
"LOC111119832",49.4669418433514,0.117385856410605,0.162899161908123,0,1,1,"not significant","phase2"
"LOC111122342",53.2019117238019,0.0965241465179906,0.130079747640802,0,1,1,"not significant","phase2"
"LOC111121120",0.428906629628392,-0.0718385162146858,0.195582648813719,0,1,NA,NA,"phase2"
"LOC111119988",61.9050992098298,0.442577940670752,0.12162248338212,1.58340740392301,0.113328636529524,1,"not significant","phase2"
"LOC111119706",7.01836242308975,-0.437431278224544,0.285278149487771,-0.657012387948691,0.511172951086376,1,"not significant","phase2"
"LOC111121574",0.956190051009552,0.0340389320728795,0.156736947908824,0,1,1,"not significant","phase2"
"LOC111121064",0.307348212073362,0.0576096166533559,0.158667892023696,0,1,NA,NA,"phase2"
"LOC111120793",28.7417708792224,0.0198422000742418,0.162433808967943,0,1,1,"not significant","phase2"
"LOC111120922",16.0575840557671,0.0758898571470132,0.276694620617843,0,1,1,"not significant","phase2"
"LOC111118184",11.1463171065543,-0.266957658014834,0.236870220690267,-0.0715905020285677,0.942927798963949,1,"not significant","phase2"
"LOC111122360",8.93326599710247,-1.11301607951099,0.250102630546031,-3.45064775059274,0.000559242960926007,0.137318026911886,"not significant","phase2"
"LOC111121873",1.80674752665393,-0.455475732584986,0.232250043858856,-0.884717734261696,0.376308888379346,1,"not significant","phase2"
"LOC111121663",19.8757784006509,0.0137206099190911,0.223159633596278,0,1,1,"not significant","phase2"
"LOC111121167",3.9036994882735,0.201073968349819,0.282469111223735,0,1,1,"not significant","phase2"
"LOC111119380",0.881244198174056,0.149839904662335,0.17539703937811,0,1,1,"not significant","phase2"
"LOC111119379",0.462087339813886,-0.0620291062840848,0.13999894288162,0,1,NA,NA,"phase2"
"LOC111120221",30.7924008071147,-0.562081978502932,0.180348048333399,-1.73044278209212,0.0835511957497513,1,"not significant","phase2"
"LOC111119807",59.053080602519,-0.0341680910588413,0.208964045398376,0,1,1,"not significant","phase2"
"LOC111119809",6.99438301363314,-0.739430888437666,0.2714570791048,-1.80297706750434,0.0713918162828223,1,"not significant","phase2"
"LOC111119808",22.8192369037399,0.291576631407397,0.252671508399335,0.164548158479694,0.869299638382795,1,"not significant","phase2"
"LOC111122016",42.6792333116797,0.224345416344276,0.120414442124626,0,1,1,"not significant","phase2"
"LOC111121013",0.514453010872544,0.00294385777841892,0.211834530123703,0,1,NA,NA,"phase2"
"LOC111120737",17.8809762133095,0.209348666080322,0.262892711102554,0,1,1,"not significant","phase2"
"LOC111119176",22.2395116626024,0.166087344925029,0.236887171723594,0,1,1,"not significant","phase2"
"LOC111119177",21.3099225865984,0.577666896958911,0.25884507511757,1.26588036032782,0.205555918768345,1,"not significant","phase2"
"LOC111118455",2.37659093508094,-0.359180566853093,0.273206776362454,-0.399626130459687,0.689431907340584,1,"not significant","phase2"
"LOC111118454",4.77744030594007,0.0153940261009943,0.28232516998533,0,1,1,"not significant","phase2"
"LOC111121988",4.12708873868512,-0.180611650398814,0.25199752691844,0,1,1,"not significant","phase2"
"LOC111121984",26.4750386548045,-0.380479714182682,0.205765044213758,-0.634119923922229,0.526002561050901,1,"not significant","phase2"
"LOC111121983",33.1157211657519,0.0547622164144919,0.228068343036857,0,1,1,"not significant","phase2"
"LOC111120563",69.6198458803205,0.202313287512425,0.174604186733698,0,1,1,"not significant","phase2"
