"","gene","logFC","pval","padj"
"11874","LOC111111139",NA,NA,NA
"11875","LOC111111140",NA,NA,NA
"11876","LOC111111141",-3.2259827414682,0.128441300082866,NA
"11877","LOC111111142",-0.864983621535046,0.845732957165495,NA
"11878","LOC111111143",0,1,NA
"11879","LOC111111144",NA,NA,NA
"11880","LOC111111145",NA,NA,NA
"11881","LOC111111146",NA,NA,NA
"11882","LOC111111147",NA,NA,NA
"11883","LOC111111148",NA,NA,NA
"11884","LOC111111149",NA,NA,NA
"11885","LOC111111150",NA,NA,NA
"11886","LOC111111151",NA,NA,NA
"11887","LOC111111152",NA,NA,NA
"11888","LOC111111153",NA,NA,NA
"11889","LOC111111154",NA,NA,NA
"11890","LOC111111155",NA,NA,NA
"11891","LOC111111156",NA,NA,NA
"11892","LOC111111157",0,1,NA
"11893","LOC111111158",0.701334628632459,0.875057955232088,NA
"11894","LOC111111159",NA,NA,NA
"11895","LOC111111160",NA,NA,NA
"11896","LOC111111161",NA,NA,NA
"11897","LOC111111162",0.30410694873515,0.945599209956569,NA
"11898","LOC111111163",-2.07995907679571,0.113496092145149,NA
"11899","LOC111111164",NA,NA,NA
"11900","LOC111111165",0,1,NA
"11901","LOC111111166",NA,NA,NA
"11902","LOC111111167",0.949326789027181,0.831549040555631,NA
"11903","LOC111111168",NA,NA,NA
"11904","LOC111111169",-0.657311697511956,0.106172677500283,0.416678016016038
"11905","LOC111111170",-1.23138593974552,0.386216661801286,NA
"11906","LOC111111171",0.873219956074192,0.627704189249146,NA
"11907","LOC111111172",0.566508933977438,0.799151072401433,NA
"11908","LOC111111173",NA,NA,NA
"11909","LOC111111174",0.637589989474407,0.773606823164605,NA
"11910","LOC111111175",NA,NA,NA
"11911","LOC111111176",NA,NA,NA
"11912","LOC111111177",NA,NA,NA
"11913","LOC111111178",1.26411992671277,0.776214220825508,NA
"11914","LOC111111179",NA,NA,NA
"11915","LOC111111180",NA,NA,NA
"11916","LOC111111181",NA,NA,NA
"11917","LOC111111182",1.3428915201885,0.716194011572259,NA
"11918","LOC111111183",NA,NA,NA
"11919","LOC111111184",0,1,NA
"11920","LOC111111185",1.46659879927832,0.554898148365412,NA
"11921","LOC111111186",NA,NA,NA
"11922","LOC111111187",0,1,NA
"11923","LOC111111188",NA,NA,NA
"11924","LOC111111189",0,1,NA
"11925","LOC111111190",0,1,NA
"11926","LOC111111191",NA,NA,NA
"11927","LOC111111192",NA,NA,NA
"11928","LOC111111193",NA,NA,NA
"11929","LOC111111194",-0.333426376047488,0.183316400893403,0.557956411949727
"11930","LOC111111195",0.172916413316524,0.848864094721142,NA
"11931","LOC111111196",NA,NA,NA
"11932","LOC111111197",NA,NA,NA
"11933","LOC111111198",NA,NA,NA
"11934","LOC111111199",NA,NA,NA
"11935","LOC111111200",NA,NA,NA
"11936","LOC111111201",NA,NA,NA
"11937","LOC111111202",1.39543765201075,0.753924169812963,NA
"11938","LOC111111203",NA,NA,NA
"11939","LOC111111204",NA,NA,NA
"11940","LOC111111205",NA,NA,NA
"11941","LOC111111206",NA,NA,NA
"11942","LOC111111207",1.47051760962145,NA,NA
"11943","LOC111111208",-1.14950720473487,0.535792605154031,NA
"11944","LOC111111209",0.590707647775785,0.894614865598395,NA
"11945","LOC111111210",NA,NA,NA
"11946","LOC111111211",NA,NA,NA
"11947","LOC111111212",NA,NA,NA
"11948","LOC111111213",0.318847678090316,0.373128047384747,0.763145231771976
"11949","LOC111111214",NA,NA,NA
"11950","LOC111111215",-1.41262553388736,0.129823597302938,0.45821284780182
"11951","LOC111111216",-0.944907599230797,0.112563076693562,0.427827307739891
"11952","LOC111111217",NA,NA,NA
"11953","LOC111111218",NA,NA,NA
"11954","LOC111111219",-0.795442914270004,0.378964817072358,NA
"11955","LOC111111220",NA,NA,NA
"11956","LOC111111221",NA,NA,NA
"11957","LOC111111222",NA,NA,NA
"11958","LOC111111223",-0.0654310286254015,0.869247331105488,0.966456816383811
"11959","LOC111111224",2.95132888604392,0.442837478062217,NA
"11960","LOC111111225",NA,NA,NA
"11961","LOC111111226",NA,NA,NA
"11962","LOC111111227",NA,NA,NA
"11963","LOC111111228",2.68504176613299,0.544843714731618,NA
"11964","LOC111111229",NA,NA,NA
"11965","LOC111111230",0,1,NA
"11966","LOC111111231",-2.19056274766922,0.0739092076950265,NA
"11967","LOC111111232",NA,NA,NA
"11968","LOC111111233",NA,NA,NA
"11969","LOC111111234",NA,NA,NA
"11970","LOC111111235",NA,NA,NA
"11971","LOC111111236",NA,NA,NA
"11972","LOC111111237",NA,NA,NA
"11973","LOC111111238",NA,NA,NA
"11974","LOC111111239",0,1,NA
"11975","LOC111111240",0,1,NA
"11976","LOC111111241",-1.08163481383588,0.552575125643462,NA
"11977","LOC111111242",NA,NA,NA
"11978","LOC111111243",0.666193736754281,0.430310123061311,NA
"11979","LOC111111244",0.631493100856054,0.752116781818188,NA
"11980","LOC111111245",0.299791170328875,0.92314521083979,NA
"11981","LOC111111246",NA,NA,NA
"11982","LOC111111247",NA,NA,NA
"11983","LOC111111248",NA,NA,NA
"11984","LOC111111249",NA,NA,NA
"11985","LOC111111250",NA,NA,NA
"11986","LOC111111251",0.181006603893477,0.464771897920243,0.822848358314968
"11987","LOC111111252",0.868835541281173,0.84561844042955,NA
"11988","LOC111111253",NA,NA,NA
"11989","LOC111111254",NA,NA,NA
"11990","LOC111111255",-1.79965264601034,0.143701983594706,NA
"11991","LOC111111256",0.431574778364257,0.819803441099251,NA
"11992","LOC111111257",NA,NA,NA
"11993","LOC111111258",NA,NA,NA
"11994","LOC111111259",0.443091998594887,0.233212334146441,0.625562827762454
"11995","LOC111111260",NA,NA,NA
"11996","LOC111111261",NA,NA,NA
"11997","LOC111111262",NA,NA,NA
"11998","LOC111111263",0.310512061531196,0.537364408092326,0.857365616960653
"11999","LOC111111264",NA,NA,NA
"12000","LOC111111265",0.701333369362829,0.875058178511771,NA
"12001","LOC111111266",0.654464519888727,0.883333757951165,NA
"12002","LOC111111267",NA,NA,NA
"12003","LOC111111268",NA,NA,NA
"12004","LOC111111269",NA,NA,NA
"12005","LOC111111270",NA,NA,NA
"12006","LOC111111271",NA,NA,NA
"12007","LOC111111272",NA,NA,NA
"12008","LOC111111273",NA,NA,NA
"12009","LOC111111274",-0.691305568934969,0.380001678181752,NA
"12010","LOC111111275",NA,NA,NA
"12011","LOC111111276",NA,NA,NA
"12012","LOC111111277",NA,NA,NA
"12013","LOC111111278",NA,NA,NA
"12014","LOC111111279",NA,NA,NA
"12015","LOC111111280",NA,NA,NA
"12016","LOC111111281",NA,NA,NA
"12017","LOC111111282",NA,NA,NA
"12018","LOC111111283",NA,NA,NA
"12019","LOC111111284",0.358512819906703,0.800975470487356,NA
"12020","LOC111111285",0.0439090543975985,0.976904218978871,NA
"12021","LOC111111286",-0.711269729342114,0.741713617166534,NA
"12022","LOC111111287",NA,NA,NA
"12023","LOC111111288",3.7201324981331,NA,NA
"12024","LOC111111289",NA,NA,NA
"12025","LOC111111290",-0.81926696887755,0.0499315111004996,0.266967556925524
"12026","LOC111111291",5.11687119104718,NA,NA
"12027","LOC111111292",NA,NA,NA
"12028","LOC111111293",0.546105457843669,0.898499567136234,NA
"12029","LOC111111294",-0.886397102931899,0.540945065866651,NA
"12030","LOC111111295",NA,NA,NA
"12031","LOC111111296",-0.845034203453692,0.325862188240322,NA
"12032","LOC111111297",0.227570085659016,0.243517325964659,0.635579165055149
"12033","LOC111111298",-0.42826112340374,0.780771804168165,NA
"12034","LOC111111299",NA,NA,NA
"12035","LOC111111300",2.79030342374814,0.529046337815414,NA
"12036","LOC111111301",NA,NA,NA
"12037","LOC111111302",NA,NA,NA
"12038","LOC111111303",NA,NA,NA
"12039","LOC111111304",-0.95228365010312,0.467898466644257,NA
"12040","LOC111111305",NA,NA,NA
"12041","LOC111111306",NA,NA,NA
"12042","LOC111111307",NA,NA,NA
"12043","LOC111111308",NA,NA,NA
"12044","LOC111111309",NA,NA,NA
"12045","LOC111111310",1.79191056819503,0.227166880176965,NA
"12046","LOC111111311",0.560952396279603,0.560110536336724,NA
"12047","LOC111111312",NA,NA,NA
"12048","LOC111111313",NA,NA,NA
"12049","LOC111111314",NA,NA,NA
"12050","LOC111111315",NA,NA,NA
"12051","LOC111111316",NA,NA,NA
"12052","LOC111111317",NA,NA,NA
"12053","LOC111111318",1.00119767991482,0.163993735775322,0.528129716313913
"12054","LOC111111319",NA,NA,NA
"12055","LOC111111320",-0.781459683657044,0.860494455247732,NA
"12056","LOC111111321",-0.28685454944341,0.530971140993766,0.856434903706183
"12057","LOC111111322",-0.602278842962304,0.755095956280926,NA
"12058","LOC111111323",NA,NA,NA
"12059","LOC111111324",-0.00767653009847975,0.98709621594779,0.995958267610304
"12060","LOC111111325",NA,NA,NA
"12061","LOC111111326",0.348549180694419,0.937669156746363,NA
"12062","LOC111111327",NA,NA,NA
"12063","LOC111111328",NA,NA,NA
"12064","LOC111111329",NA,NA,NA
"12065","LOC111111330",2.07832833703772,0.640156970871555,NA
"12066","LOC111111331",NA,NA,NA
"12067","LOC111111332",NA,NA,NA
"12068","LOC111111333",-0.138324543318908,0.975217170910312,NA
"12069","LOC111111334",2.55570754437102,1.79006186038493e-05,0.00067636561500579
"12070","LOC111111335",NA,NA,NA
"12071","LOC111111336",0.233203570022111,0.72705327310414,0.925349739518585
"12072","LOC111111337",NA,NA,NA
"12073","LOC111111338",NA,NA,NA
"12074","LOC111111339",0.523195448195227,0.906587639823299,NA
"12075","LOC111111340",-1.07769312005837,0.44033350227419,NA
"12076","LOC111111341",NA,NA,NA
"12077","LOC111111342",NA,NA,NA
"12078","LOC111111343",NA,NA,NA
"12079","LOC111111344",NA,NA,NA
"12080","LOC111111345",0.131785277874567,0.916699502409948,NA
"12081","LOC111111346",NA,NA,NA
"12082","LOC111111347",0.862414168597559,0.846742790961604,NA
"12083","LOC111111348",NA,NA,NA
"12084","LOC111111349",NA,NA,NA
"12085","LOC111111350",NA,NA,NA
"12086","LOC111111351",NA,NA,NA
"12087","LOC111111352",NA,NA,NA
"12088","LOC111111353",NA,NA,NA
"12089","LOC111111354",NA,NA,NA
"12090","LOC111111355",NA,NA,NA
"12091","LOC111111356",NA,NA,NA
"12092","LOC111111357",NA,NA,NA
"12093","LOC111111358",0.396300022066627,0.929157220358211,NA
"12094","LOC111111359",NA,NA,NA
"12095","LOC111111360",NA,NA,NA
"12096","LOC111111361",-0.691217950956816,0.58151348423496,NA
"12097","LOC111111362",0,1,NA
"12098","LOC111111363",0,1,NA
"12099","LOC111111364",NA,NA,NA
"12100","LOC111111365",NA,NA,NA
"12101","LOC111111366",1.78821385597305,0.149515864927994,NA
"12102","LOC111111367",0.949326789027181,0.831549040555631,NA
"12103","LOC111111368",NA,NA,NA
"12104","LOC111111369",2.07833543103315,0.640155806990337,NA
"12105","LOC111111370",NA,NA,NA
"12106","LOC111111371",NA,NA,NA
"12107","LOC111111372",-0.366445077212957,0.888145462533293,NA
"12108","LOC111111373",NA,NA,NA
"12109","LOC111111374",0.978313892784242,0.778966185232817,NA
"12110","LOC111111375",NA,NA,NA
"12111","LOC111111376",-0.0706002903410091,0.943209807667719,NA
"12112","LOC111111377",-0.293440032318627,0.783079703581505,0.938796045075967
"12113","LOC111111378",-0.017884422147322,0.975571936265469,0.99048686510344
"12114","LOC111111379",-0.886252955378409,0.737822219563349,NA
"12115","LOC111111380",NA,NA,NA
"12116","LOC111111381",2.07832755451531,0.640157098121756,NA
"12117","LOC111111382",NA,NA,NA
"12118","LOC111111383",NA,NA,NA
"12119","LOC111111384",NA,NA,NA
"12120","LOC111111385",NA,NA,NA
"12121","LOC111111386",NA,NA,NA
"12122","LOC111111387",NA,NA,NA
"12123","LOC111111388",-0.545570160571972,0.797389170013208,NA
"12124","LOC111111389",NA,NA,NA
"12125","LOC111111390",NA,NA,NA
"12126","LOC111111391",NA,NA,NA
"12127","LOC111111392",0.542471264565033,0.416883222245743,0.796405894762177
"12128","LOC111111393",NA,NA,NA
"12129","LOC111111394",NA,NA,NA
"12130","LOC111111395",2.26753596948818,0.609697178462021,NA
"12131","LOC111111396",NA,NA,NA
"12132","LOC111111397",NA,NA,NA
"12133","LOC111111398",NA,NA,NA
"12134","LOC111111399",NA,NA,NA
"12135","LOC111111400",NA,NA,NA
"12136","LOC111111401",-0.686687480708184,0.490881779829477,NA
"12137","LOC111111402",NA,NA,NA
"12138","LOC111111403",NA,NA,NA
"12139","LOC111111404",0,1,NA
"12140","LOC111111405",NA,NA,NA
"12141","LOC111111406",NA,NA,NA
"12142","LOC111111407",1.16039422090987,0.0283754291555804,0.183706803528669
"12143","LOC111111408",NA,NA,NA
"12144","LOC111111409",NA,NA,NA
"12145","LOC111111410",NA,NA,NA
"12146","LOC111111411",1.98570661979363,0.654105698254933,NA
"12147","LOC111111412",0.130531536992505,0.920030609759671,NA
"12148","LOC111111413",NA,NA,NA
"12149","LOC111111414",NA,NA,NA
"12150","LOC111111415",NA,NA,NA
"12151","LOC111111416",NA,NA,NA
"12152","LOC111111417",NA,NA,NA
"12153","LOC111111418",NA,NA,NA
"12154","LOC111111419",NA,NA,NA
"12155","LOC111111420",NA,NA,NA
"12156","LOC111111421",NA,NA,NA
"12157","LOC111111422",NA,NA,NA
"12158","LOC111111423",NA,NA,NA
"12159","LOC111111424",-0.362148487378841,0.862176584659228,NA
"12160","LOC111111425",NA,NA,NA
"12161","LOC111111426",NA,NA,NA
"12162","LOC111111427",NA,NA,NA
"12163","LOC111111428",0.341115020860939,0.938995165244997,NA
"12164","LOC111111429",1.8005706511984,0.685372572244186,NA
"12165","LOC111111430",0,1,NA
"12166","LOC111111431",-1.35547291245502,0.410585814807443,NA
"12167","LOC111111432",-1.38984416939063,0.32691813327354,NA
"12168","LOC111111433",NA,NA,NA
"12169","LOC111111434",0.949326789027181,0.831549040555631,NA
"12170","LOC111111435",NA,NA,NA
"12171","LOC111111436",NA,NA,NA
"12172","LOC111111437",0.868836798947033,0.845618218802717,NA
"12173","LOC111111438",-0.704799945568446,0.494036663748492,NA
"12174","LOC111111439",NA,NA,NA
"12175","LOC111111440",NA,NA,NA
"12176","LOC111111441",NA,NA,NA
"12177","LOC111111442",-0.0101968234267957,0.983195973748086,0.994969840996641
"12178","LOC111111443",NA,NA,NA
"12179","LOC111111444",NA,NA,NA
"12180","LOC111111445",NA,NA,NA
"12181","LOC111111446",NA,NA,NA
"12182","LOC111111447",NA,NA,NA
"12183","LOC111111448",NA,NA,NA
"12184","LOC111111449",NA,NA,NA
"12185","LOC111111450",NA,NA,NA
"12186","LOC111111451",0.124481041624571,0.90748847566328,NA
"12187","LOC111111452",0,1,NA
"12188","LOC111111453",0,1,NA
"12189","LOC111111454",0.543499295556736,0.821710582900032,NA
"12190","LOC111111455",NA,NA,NA
"12191","LOC111111456",1.24025553225654,0.503605846133337,NA
"12192","LOC111111457",NA,NA,NA
"12193","LOC111111458",-0.63867935447713,0.587708454081002,NA
"12194","LOC111111459",NA,NA,NA
"12195","LOC111111460",NA,NA,NA
"12196","LOC111111461",NA,NA,NA
"12197","LOC111111462",NA,NA,NA
"12198","LOC111111463",2.55307702118069,0.134781795107929,NA
"12199","LOC111111464",0,1,NA
"12200","LOC111111465",NA,NA,NA
"12201","LOC111111466",NA,NA,NA
"12202","LOC111111467",NA,NA,NA
"12203","LOC111111468",0.654463260350029,0.883333981606234,NA
"12204","LOC111111469",NA,NA,NA
"12205","LOC111111470",NA,NA,NA
"12206","LOC111111471",-0.119756663942476,0.921913540860703,NA
"12207","LOC111111472",0.396871428893327,0.849479551113599,NA
"12208","LOC111111473",NA,NA,NA
"12209","LOC111111474",NA,NA,NA
"12210","LOC111111475",NA,NA,NA
"12211","LOC111111476",NA,NA,NA
"12212","LOC111111477",NA,NA,NA
"12213","LOC111111478",0.943508243776226,0.759231884468522,NA
"12214","LOC111111479",0,1,NA
"12215","LOC111111480",NA,NA,NA
"12216","LOC111111481",NA,NA,NA
"12217","LOC111111482",NA,NA,NA
"12218","LOC111111483",NA,NA,NA
"12219","LOC111111484",NA,NA,NA
"12220","LOC111111485",NA,NA,NA
"12221","LOC111111486",NA,NA,NA
"12222","LOC111111487",-0.586444452584163,0.380597541696403,0.766969666784061
"12223","LOC111111488",0.407856412692307,0.918359296978207,NA
"12224","LOC111111489",NA,NA,NA
"12225","LOC111111490",NA,NA,NA
"12226","LOC111111491",-0.138321378844033,0.975217736475266,NA
"12227","LOC111111492",NA,NA,NA
"12228","LOC111111493",0.252459723485779,0.73786722596167,NA
"12229","LOC111111494",NA,NA,NA
"12230","LOC111111495",NA,NA,NA
"12231","LOC111111496",0,1,NA
"12232","LOC111111497",-1.25543416981238,0.33153775936915,NA
"12233","LOC111111498",NA,NA,NA
"12234","LOC111111499",NA,NA,NA
"12235","LOC111111500",0.918709667697412,0.836894873291577,NA
"12236","LOC111111501",NA,NA,NA
"12237","LOC111111502",NA,NA,NA
"12238","LOC111111503",NA,NA,NA
"12239","LOC111111504",1.11075834726288,0.00593204314205745,0.0594968995231987
"12240","LOC111111505",0.703670949283155,0.167362606348838,0.530434152597945
"12241","LOC111111506",NA,NA,NA
"12242","LOC111111507",NA,NA,NA
"12243","LOC111111508",NA,NA,NA
"12244","LOC111111509",-1.8039542308127,0.0155912301178073,0.118845846271912
"12245","LOC111111510",NA,NA,NA
"12246","LOC111111511",NA,NA,NA
"12247","LOC111111512",NA,NA,NA
"12248","LOC111111513",NA,NA,NA
"12249","LOC111111514",NA,NA,NA
"12250","LOC111111515",NA,NA,NA
"12251","LOC111111516",NA,NA,NA
"12252","LOC111111517",NA,NA,NA
"12253","LOC111111518",NA,NA,NA
"12254","LOC111111519",NA,NA,NA
"12255","LOC111111520",0.461859434938653,0.333713302095823,0.733533301447338
"12256","LOC111111521",NA,NA,NA
"12257","LOC111111522",NA,NA,NA
"12258","LOC111111523",NA,NA,NA
"12259","LOC111111524",NA,NA,NA
"12260","LOC111111525",NA,NA,NA
"12261","LOC111111526",NA,NA,NA
"12262","LOC111111527",NA,NA,NA
"12263","LOC111111528",2.05138340316973,7.76453282289499e-06,0.000324113784407131
"12264","LOC111111529",NA,NA,NA
"12265","LOC111111530",NA,NA,NA
"12266","LOC111111531",1.17874728609343,0.598941684638294,NA
"12267","LOC111111532",NA,NA,NA
"12268","LOC111111533",NA,NA,NA
"12269","LOC111111534",NA,NA,NA
"12270","LOC111111535",NA,NA,NA
"12271","LOC111111536",NA,NA,NA
"12272","LOC111111537",2.38371359474459,0.0185408921059847,NA
"12273","LOC111111538",NA,NA,NA
"12274","LOC111111539",-0.911819823459445,0.837476995868977,NA
"12275","LOC111111540",NA,NA,NA
"12276","LOC111111541",0,1,NA
"12277","LOC111111542",NA,NA,NA
"12278","LOC111111543",0,1,NA
"12279","LOC111111544",NA,NA,NA
"12280","LOC111111545",NA,NA,NA
"12281","LOC111111546",0.0170683597378852,0.9657753003795,0.988026199730444
"12282","LOC111111547",NA,NA,NA
"12283","LOC111111548",0.862414168546638,0.846742790970638,NA
"12284","LOC111111549",0.609799559464307,0.89123401890138,NA
"12285","LOC111111550",NA,NA,NA
"12286","LOC111111551",0.880272147206306,0.104190781697473,0.41290071987344
"12287","LOC111111552",NA,NA,NA
"12288","LOC111111553",NA,NA,NA
"12289","LOC111111554",NA,NA,NA
"12290","LOC111111555",0,1,NA
"12291","LOC111111556",0.894299289714761,0.841162980750299,NA
"12292","LOC111111557",0.104667561359636,0.876040615632306,0.966881891726433
"12293","LOC111111558",NA,NA,NA
"12294","LOC111111559",NA,NA,NA
"12295","LOC111111560",NA,NA,NA
"12296","LOC111111561",1.89644675310951,0.487527827423154,NA
"12297","LOC111111562",0,1,NA
"12298","LOC111111563",NA,NA,NA
"12299","LOC111111564",0.38947205902829,0.558042776318585,NA
"12300","LOC111111565",NA,NA,NA
"12301","LOC111111566",1.23435701850855,0.781479169438284,NA
"12302","LOC111111567",NA,NA,NA
"12303","LOC111111568",NA,NA,NA
"12304","LOC111111569",0.102345728366869,0.737287706565119,0.926097288669181
"12305","LOC111111570",NA,NA,NA
"12306","LOC111111571",1.26562469872102,NA,NA
"12307","LOC111111572",0.862414168703656,0.846742790942781,NA
"12308","LOC111111573",NA,NA,NA
"12309","LOC111111574",0.274199565396576,0.95093934736012,NA
"12310","LOC111111575",NA,NA,NA
"12311","LOC111111576",NA,NA,NA
"12312","LOC111111577",NA,NA,NA
"12313","LOC111111578",NA,NA,NA
"12314","LOC111111579",0.928489765973074,0.0175002802877383,0.128399580631065
"12315","LOC111111580",NA,NA,NA
"12316","LOC111111581",NA,NA,NA
"12317","LOC111111582",1.13127703132408,0.634349570640012,NA
"12318","LOC111111583",NA,NA,NA
"12319","LOC111111584",-0.105739494377618,0.95305066786518,NA
"12320","LOC111111585",NA,NA,NA
"12321","LOC111111586",0.505350117659735,0.825829297218343,NA
"12322","LOC111111587",NA,NA,NA
"12323","LOC111111588",NA,NA,NA
"12324","LOC111111589",-0.337514798497353,0.813112380193658,NA
"12325","LOC111111590",NA,NA,NA
"12326","LOC111111591",NA,NA,NA
"12327","LOC111111592",NA,NA,NA
"12328","LOC111111593",0.650046595864509,0.884114607104074,NA
"12329","LOC111111594",NA,NA,NA
"12330","LOC111111595",NA,NA,NA
"12331","LOC111111596",0.609799559598564,0.891234018877455,NA
"12332","LOC111111597",NA,NA,NA
"12333","LOC111111598",NA,NA,NA
"12334","LOC111111599",1.05621794936972,0.812307100466642,NA
"12335","LOC111111600",0,1,NA
"12336","LOC111111601",NA,NA,NA
"12337","LOC111111602",NA,NA,NA
"12338","LOC111111603",NA,NA,NA
"12339","LOC111111604",NA,NA,NA
"12340","LOC111111605",0.139622363877586,0.601145724698716,0.886665268930757
"12341","LOC111111606",0,1,NA
"12342","LOC111111607",2.55236170663076,0.437193952446949,NA
"12343","LOC111111608",NA,NA,NA
"12344","LOC111111609",2.17448190802488,0.035563693249032,NA
"12345","LOC111111610",NA,NA,NA
