"gene_name" "GO_id"
"21238" "LOC111111351" "GO:0046872"
"21239" "LOC111111363" "GO:0004620"
"21240" "LOC111111365" ""
"21241" "LOC111111355" ""
"21242" "LOC111111365" ""
"21243" "LOC111111367" ""
"21244" "LOC111111358" ""
"21245" "LOC111111367" ""
"21246" "LOC111111371" ""
"21247" "LOC111111127" "GO:0004725; GO:0016020; GO:0016311"
"21248" "LOC111111061" "GO:0000398; GO:0000956; GO:0003723; GO:0005634"
"21249" "LOC111111359" "GO:0005789; GO:0061709"
"21250" "LOC111111373" ""
"21251" "LOC111111375" ""
"21252" "LOC111111131" "GO:0005044"
"21253" "LOC111111066" ""
"21254" "LOC111111376" ""
"21255" "LOC111111377" ""
"21256" "LOC111111132" "GO:0005044"
"21257" "LOC111111070" ""
"21258" "LOC111111364" ""
"21259" "LOC111111378" ""
"21260" "LOC111111365" ""
"21261" "LOC111111134" "GO:0005044; GO:0016020"
"21262" "LOC111111074" ""
"21263" "LOC111111382" ""
"21264" "LOC111111379" ""
"21265" "LOC111111368" ""
"21266" "LOC111111142" ""
"21267" "LOC111111385" ""
"21268" "LOC111111050" ""
"21269" "LOC111111136" "GO:0016020"
"21270" "LOC111111376" ""
"21271" "LOC111111085" "GO:0016020"
"21272" "LOC111111378" ""
"21273" "LOC111111088" "GO:0008537"
"21274" "LOC111111380" ""
"21275" "LOC111111091" "GO:0005509"
"21276" "LOC111111386" ""
"21277" "LOC111111156" "GO:0004930; GO:0016020"
"21278" "LOC111111098" "GO:0016020"
"21279" "LOC111111161" "GO:0005044"
"21280" "LOC111111100" "GO:0016020"
"21281" "LOC111111165" "GO:0005509; GO:0005576; GO:0008061"
"21282" "LOC111111396" ""
"21283" "LOC111111394" "GO:0004359; GO:0006541; GO:0042823"
"21284" "LOC111111102" ""
"21285" "LOC111111169" "GO:0003924; GO:0005525; GO:0008270"
"21286" "LOC111111399" "GO:0003677; GO:0046872"
"21287" "LOC111111174" ""
"21288" "LOC111111401" ""
"21289" "LOC111111402" "GO:0016020"
"21290" "LOC111111109" "GO:0016020"
"21291" "LOC111111403" "GO:0016020"
"21292" "LOC111111409" ""
"21293" "LOC111111397" ""
"21294" "LOC111111410" ""
"21295" "LOC111111412" "GO:0003723; GO:0003743"
"21296" "LOC111111115" "GO:0002224; GO:0004888; GO:0006955; GO:0016020"
"21297" "LOC111111399" "GO:0003677"
"21298" "LOC111111414" "GO:0005044; GO:0016020"
"21299" "LOC111111417" "GO:0005044"
"21300" "LOC111111119" ""
"21301" "LOC111111401" ""
"21302" "LOC111111182" "GO:0004930; GO:0007166; GO:0016020"
"21303" "LOC111111418" ""
"21304" "LOC111111122" "GO:0005044"
"21305" "LOC111111190" "GO:0005509"
"21306" "LOC111111422" "GO:0005507; GO:0016020; GO:0016491"
"21307" "LOC111111426" "GO:0004867"
"21308" "LOC111111411" "GO:0016020; GO:0016192"
"21309" "LOC111111196" ""
"21310" "LOC111111415" "GO:0016020"
"21311" "LOC111111200" "GO:0016020"
"21312" "LOC111111419" ""
"21313" "LOC111111432" ""
"21314" "LOC111111435" ""
"21315" "LOC111111432" ""
"21316" "LOC111111429" "GO:0005737; GO:0008270"
"21317" "LOC111111425" ""
"21318" "LOC111111432" ""
"21319" "LOC111111441" "GO:0016020"
"21320" "LOC111111132" "GO:0005044"
"21321" "LOC111111433" "GO:0005525; GO:0008270"
"21322" "LOC111111134" "GO:0005044; GO:0016020"
"21323" "LOC111111438" "GO:0003735; GO:0005840; GO:0006412; GO:1990904"
"21324" "LOC111111446" "GO:0016020"
"21325" "LOC111111136" "GO:0016020"
"21326" "LOC111111217" "GO:0005509"
"21327" "LOC111111447" ""
"21328" "LOC111111222" "GO:0005509; GO:0007229"
"21329" "LOC111111446" "GO:0016020"
"21330" "LOC111111149" "GO:0005044"
"21331" "LOC111111453" "GO:0016020"
"21332" "LOC111111455" ""
"21333" "LOC111111451" "GO:0008270"
"21334" "LOC111111136" "GO:0016020"
"21335" "LOC111111462" "GO:0008191; GO:0046872"
"21336" "LOC111111464" ""
"21337" "LOC111111225" ""
"21338" "LOC111111454" "GO:0005525"
"21339" "LOC111111464" ""
"21340" "LOC111111226" "GO:0016020"
"21341" "LOC111111467" "GO:0004867"
"21342" "LOC111111463" ""
"21343" "LOC111111468" "GO:0016020"
"21344" "LOC111111471" "GO:0005044"
"21345" "LOC111111465" ""
"21346" "LOC111111236" ""
"21347" "LOC111111478" "GO:0008757; GO:0016020"
"21348" "LOC111111470" "GO:0005044"
"21349" "LOC111111165" "GO:0005509; GO:0005576; GO:0008061"
"21350" "LOC111111479" ""
"21351" "LOC111111483" "GO:0005576; GO:0030414"
"21352" "LOC111111472" "GO:0007165"
"21353" "LOC111111168" ""
"21354" "LOC111111485" "GO:0016020"
"21355" "LOC111111481" ""
"21356" "LOC111111241" "GO:0005525"
"21357" "LOC111111173" ""
"21358" "LOC111111245" ""
"21359" "LOC111111248" ""
"21360" "LOC111111182" "GO:0004930; GO:0007166; GO:0016020"
"21361" "LOC111111258" ""
"21362" "LOC111111260" ""
"21363" "LOC111111185" ""
"21364" "LOC111111491" "GO:0016020"
"21365" "LOC111111489" "GO:0016020"
"21366" "LOC111111492" "GO:0016020"
"21367" "LOC111111256" "GO:0003700; GO:0005634; GO:0006351; GO:0008270; GO:0043565"
"21368" "LOC111111496" ""
"21369" "LOC111111496" ""
"21370" "LOC111111199" ""
"21371" "LOC111111498" "GO:0000012; GO:0003684; GO:0005634"
"21372" "LOC111111498" "GO:0000012; GO:0003684; GO:0005634"
"21373" "LOC111111272" ""
"21374" "LOC111111499" "GO:0016020"
"21375" "LOC111111276" "GO:0005737; GO:0008270"
"21376" "LOC111111501" "GO:0008270"
"21377" "LOC111111204" "GO:0008270"
"21378" "LOC111111281" "GO:0003677; GO:0005634; GO:0007399; GO:0046983"
"21379" "LOC111111508" ""
"21380" "LOC111111506" "GO:0016020"
"21381" "LOC111111284" "GO:0003676; GO:0004386; GO:0005524"
"21382" "LOC111111212" "GO:0005737; GO:0008270"
"21383" "LOC111111512" "GO:0016020"
"21384" "LOC111111288" "GO:0005576; GO:0008083"
"21385" "LOC111111514" ""
"21386" "LOC111111215" "GO:0006508; GO:0016805; GO:0070004"
"21387" "LOC111111287" "GO:0016020"
"21388" "LOC111111516" "GO:0004867"
"21389" "LOC111111517" "GO:0046983"
"21390" "LOC111111515" "GO:0005044"
"21391" "LOC111111133" "GO:0004930; GO:0007166; GO:0016020"
"21392" "LOC111111291" ""
"21393" "LOC111111520" "GO:0007165"
"21394" "LOC111111520" "GO:0007165"
"21395" "LOC111111520" "GO:0007165"
"21396" "LOC111111522" ""
"21397" "LOC111111520" "GO:0007165"
"21398" "LOC111111525" ""
"21399" "LOC111111298" "GO:0016020"
"21400" "LOC111111524" ""
"21401" "LOC111111525" ""
"21402" "LOC111111527" "GO:0004725; GO:0016311"
"21403" "LOC111111300" "GO:0016020"
"21404" "LOC111111526" "GO:0008270"
"21405" "LOC111111527" "GO:0004725; GO:0016311"
"21406" "LOC111111530" "GO:0008270"
"21407" "LOC111111527" "GO:0004725; GO:0016311"
"21408" "LOC111111307" ""
"21409" "LOC111111228" "GO:0005737; GO:0008270"
"21410" "LOC111111531" "GO:0016020"
"21411" "LOC111111531" "GO:0016020"
"21412" "LOC111111531" "GO:0016020"
"21413" "LOC111111536" "GO:0005737; GO:0008270"
"21414" "LOC111111311" ""
"21415" "LOC111111233" "GO:0005737; GO:0008270"
"21416" "LOC111111234" "GO:0003676; GO:0015074"
"21417" "LOC111111316" "GO:0006281"
"21418" "LOC111111538" ""
"21419" "LOC111111540" "GO:0005737; GO:0008270"
"21420" "LOC111111320" "GO:0005524; GO:0016020; GO:0140662"
"21421" "LOC111111543" ""
"21422" "LOC111111542" ""
"21423" "LOC111111241" "GO:0005525"
"21424" "LOC111111544" "GO:0008270"
"21425" "LOC111111546" "GO:0005737; GO:0008285"
"21426" "LOC111111546" "GO:0005737; GO:0008285"
"21427" "LOC111111323" ""
"21428" "LOC111111549" ""
"21429" "LOC111111244" "GO:0016020"
"21430" "LOC111111547" ""
"21431" "LOC111111551" "GO:0005737; GO:0008285"
"21432" "LOC111111553" ""
"21433" "LOC111111249" "GO:0005524; GO:0016020; GO:0016887; GO:0140359"
"21434" "LOC111111553" ""
"21435" "LOC111111554" "GO:0016020"
"21436" "LOC111111255" ""
"21437" "LOC111111561" ""
"21438" "LOC111111555" "GO:0016020"
"21439" "LOC111111557" "GO:0003677; GO:0005634"
"21440" "LOC111111255" ""
"21441" "LOC111111568" ""
"21442" "LOC111111563" "GO:0003677"
"21443" "LOC111111566" "GO:0001733; GO:0009247; GO:0016020"
"21444" "LOC111111564" "GO:0004197; GO:0006508"
"21445" "LOC111111568" ""
"21446" "LOC111111339" "GO:0016020"
"21447" "LOC111111263" ""
"21448" "LOC111111570" ""
"21449" "LOC111111341" "GO:0016020"
"21450" "LOC111111269" ""
"21451" "LOC111111570" ""
"21452" "LOC111111343" "GO:0046872"
"21453" "LOC111111572" ""
"21454" "LOC111111274" ""
"21455" "LOC111111573" "GO:0005737; GO:0016491"
"21456" "LOC111111576" ""
"21457" "LOC111111344" ""
"21458" "LOC111111579" "GO:0003746; GO:0006368; GO:0008023"
"21459" "LOC111111279" "GO:0008270"
"21460" "LOC111111346" "GO:0016020"
"21461" "LOC111111582" "GO:0016020"
"21462" "LOC111111582" "GO:0016020"
"21463" "LOC111111582" "GO:0016020"
"21464" "LOC111111280" "GO:0007155; GO:0030246"
"21465" "LOC111111336" "GO:0005737"
"21466" "LOC111111587" ""
"21467" "LOC111111584" ""
"21468" "LOC111111590" "GO:0005737; GO:0008270"
"21469" "LOC111111352" ""
"21470" "LOC111111589" ""
"21471" "LOC111111586" "GO:0005737; GO:0008270"
"21472" "LOC111111289" ""
"21473" "LOC111111594" ""
"21474" "LOC111111591" "GO:0016020"
"21475" "LOC111111290" ""
"21476" "LOC111111598" ""
"21477" "LOC111111596" "GO:0005737; GO:0008270"
"21478" "LOC111111337" "GO:0016020"
"21479" "LOC111111599" "GO:0003723; GO:0005634; GO:0005737"
"21480" "LOC111111599" "GO:0003723; GO:0005634; GO:0005737"
"21481" "LOC111111599" "GO:0003723; GO:0005634; GO:0005737"
"21482" "LOC111111599" "GO:0003723; GO:0005634; GO:0005737"
"21483" "LOC111111600" "GO:0005737; GO:0008270"
"21484" "LOC111111599" "GO:0003723; GO:0005634; GO:0005737"
"21485" "LOC111111297" "GO:0004672; GO:0005524"
"21486" "LOC111111604" ""
"21487" "LOC111111601" "GO:0005737; GO:0008270"
"21488" "LOC111111362" "GO:0016020; GO:0022857"
"21489" "LOC111111608" ""
"21490" "LOC111111302" "GO:0016020"
"21491" "LOC111111367" ""
"21492" "LOC111111611" "GO:0016020"
"21493" "LOC111111306" ""
"21494" "LOC111111609" ""
"21495" "LOC111111533" "GO:0003723; GO:0033897"
"21496" "LOC111111372" ""
"21497" "LOC111111613" "GO:0016020"
"21498" "LOC111111309" "GO:0005737; GO:0008270"
"21499" "LOC111111611" "GO:0016020"
"21500" "LOC111111376" ""
"21501" "LOC111111616" "GO:0005249; GO:0016020"
"21502" "LOC111111311" ""
"21503" "LOC111111616" "GO:0005249; GO:0016020"
"21504" "LOC111111377" ""
"21505" "LOC111111620" "GO:0016020"
"21506" "LOC111111314" ""
"21507" "LOC111111618" "GO:0016020"
"21508" "LOC111111616" "GO:0005249; GO:0016020"
"21509" "LOC111111624" "GO:0016020"
"21510" "LOC111111378" ""
"21511" "LOC111111314" ""
"21512" "LOC111111624" "GO:0016020"
"21513" "LOC111111620" "GO:0016020"
"21514" "LOC111111626" "GO:0005044; GO:0016020"
"21515" "LOC111111319" "GO:0005737; GO:0008270"
"21516" "LOC111111384" ""
"21517" "LOC111111625" "GO:0003677"
"21518" "LOC111111622" "GO:0004930; GO:0016020"
"21519" "LOC111111630" "GO:0008270"
"21520" "LOC111111321" "GO:0005789; GO:0006888"
"21521" "LOC111111627" ""
"21522" "LOC111111634" ""
"21523" "LOC111111327" "GO:0003676; GO:0005524"
"21524" "LOC111111632" "GO:0004867"
"21525" "LOC111111642" "GO:0008191; GO:0046872"
"21526" "LOC111111331" ""
"21527" "LOC111111638" "GO:0008757; GO:0032259"
"21528" "LOC111111636" "GO:0005509; GO:0005576; GO:0008061"
"21529" "LOC111111645" "GO:0008270"
"21530" "LOC111111643" "GO:0008191; GO:0046872"
"21531" "LOC111111640" ""
"21532" "LOC111111341" "GO:0016020"
"21533" "LOC111111652" "GO:0005737; GO:0008270"
"21534" "LOC111111648" "GO:0005524; GO:0016887"
"21535" "LOC111111647" ""
"21536" "LOC111111341" "GO:0016020"
"21537" "LOC111111657" ""
"21538" "LOC111111655" "GO:0016020"
"21539" "LOC111111654" "GO:0016020"
"21540" "LOC111111395" ""
"21541" "LOC111111343" "GO:0003677"
"21542" "LOC111111663" "GO:0016020"
"21543" "LOC111111660" "GO:0016020"
"21544" "LOC111111657" ""
"21545" "LOC111111398" "GO:0006281; GO:0008270"
"21546" "LOC111111346" "GO:0016020"
"21547" "LOC111111661" ""
"21548" "LOC111111347" ""
"21549" "LOC111111663" "GO:0016020"
"21550" "LOC111111666" "GO:0007155; GO:0045296"
"21551" "LOC111111666" "GO:0007155; GO:0045296"
"21552" "LOC111111666" "GO:0007155; GO:0045296"
"21553" "LOC111111405" ""
"21554" "LOC111111356" "GO:0005576; GO:0006629; GO:0016020; GO:0016298"
"21555" "LOC111111669" "GO:0005524; GO:0005634; GO:0140658"
"21556" "LOC111111667" "GO:0005737; GO:0008270"
"21557" "LOC111111666" "GO:0007155; GO:0045296"
"21558" "LOC111111409" ""
"21559" "LOC111111672" "GO:0005737; GO:0008270"
"21560" "LOC111111671" "GO:0004198; GO:0006508"
"21561" "LOC111111360" "GO:0003714"
"21562" "LOC111111675" "GO:0008270"
"21563" "LOC111111414" "GO:0005044; GO:0016020"
"21564" "LOC111111674" "GO:0008270"
"21565" "LOC111111679" "GO:0005737; GO:0008270"
"21566" "LOC111111677" "GO:0008270"
"21567" "LOC111111403" ""
"21568" "LOC111111365" ""
"21569" "LOC111111676" "GO:0005737; GO:0008270"
"21570" "LOC111111679" "GO:0008270"
"21571" "LOC111111673" "GO:0006281"
"21572" "LOC111111682" "GO:0005737; GO:0008270"
"21573" "LOC111111421" "GO:0016020"
"21574" "LOC111111366" ""
"21575" "LOC111111680" "GO:0008270"
"21576" "LOC111111687" "GO:0008270"
"21577" "LOC111111369" ""
"21578" "LOC111111425" ""
"21579" "LOC111111374" ""
"21580" "LOC111111689" "GO:0005737; GO:0008270"
"21581" "LOC111111683" "GO:0008270"
"21582" "LOC111111431" "GO:0005737; GO:0008270"
"21583" "LOC111111684" "GO:0016020"
"21584" "LOC111111376" ""
"21585" "LOC111111432" ""
"21586" "LOC111111378" ""
"21587" "LOC111111694" "GO:0005737; GO:0008270"
"21588" "LOC111111699" "GO:0008270"
"21589" "LOC111111700" ""
"21590" "LOC111111381" ""
"21591" "LOC111111692" "GO:0005737; GO:0008270"
"21592" "LOC111111383" "GO:0016020"
"21593" "LOC111111702" "GO:0008270"
"21594" "LOC111111441" "GO:0016020"
"21595" "LOC111111704" "GO:0004930; GO:0016020"
"21596" "LOC111111443" "GO:0003677"
"21597" "LOC111111705" ""
"21598" "LOC111111393" "GO:0042823"
"21599" "LOC111111707" "GO:0004930; GO:0016020"
"21600" "LOC111111703" "GO:0003700"
"21601" "LOC111111450" ""
"21602" "LOC111111709" "GO:0009235"
"21603" "LOC111111711" "GO:0003676; GO:0016787; GO:0046872"
"21604" "LOC111111698" ""
"21605" "LOC111111713" ""
"21606" "LOC111111533" "GO:0003723; GO:0033897"
"21607" "LOC111111453" "GO:0016020"
"21608" "LOC111111707" "GO:0004930; GO:0016020"
"21609" "LOC111111713" ""
"21610" "LOC111111713" ""
"21611" "LOC111111461" "GO:0008191; GO:0046872"
"21612" "LOC111111712" "GO:0016491"
"21613" "LOC111111713" ""
"21614" "LOC111111714" ""
"21615" "LOC111111464" ""
"21616" "LOC111111719" ""
"21617" "LOC111111397" ""
"21618" "LOC111111713" ""
"21619" "LOC111111717" "GO:0008270"
"21620" "LOC111111724" "GO:0005737; GO:0008270"
"21621" "LOC111111467" "GO:0004867"
"21622" "LOC111111337" "GO:0016020"
"21623" "LOC111111723" ""
"21624" "LOC111111716" "GO:0016020; GO:0016491"
"21625" "LOC111111740" "GO:0008643; GO:0016020"
"21626" "LOC111111472" "GO:0007165"
"21627" "LOC111111720" ""
"21628" "LOC111111742" ""
"21629" "LOC111111407" "GO:0016020; GO:0055085"
"21630" "LOC111111479" ""
"21631" "LOC111111741" "GO:0005737; GO:0008270"
"21632" "LOC111111721" ""
"21633" "LOC111111403" "GO:0016020"
"21634" "LOC111111748" "GO:0005044"
"21635" "LOC111111484" "GO:0008270"
"21636" "LOC111111743" ""
"21637" "LOC111111750" "GO:0005044"
"21638" "LOC111111758" ""
"21639" "LOC111111421" "GO:0016020"
"21640" "LOC111111752" ""
"21641" "LOC111111764" "GO:0006281; GO:0008270"
"21642" "LOC111111426" "GO:0004867"
"21643" "LOC111111460" ""
"21644" "LOC111111767" ""
"21645" "LOC111111761" "GO:0016020; GO:0022857"
"21646" "LOC111111430" "GO:0005737; GO:0008270"
"21647" "LOC111111759" "GO:0005044; GO:0016020"
"21648" "LOC111111772" "GO:0005525"
"21649" "LOC111111766" ""
"21650" "LOC111111432" ""
"21651" "LOC111111765" ""
"21652" "LOC111111772" ""
"21653" "LOC111111772" "GO:0005525"
"21654" "LOC111111767" ""
"21655" "LOC111111775" "GO:0005525"
"21656" "LOC111111772" "GO:0005525"
"21657" "LOC111111440" ""
"21658" "LOC111111772" "GO:0005525"
"21659" "LOC111111776" "GO:0005044; GO:0016020"
"21660" "LOC111111772" ""
"21661" "LOC111111495" ""
"21662" "LOC111111780" "GO:0016020"
"21663" "LOC111111776" "GO:0005044; GO:0016020"
"21664" "LOC111111448" ""
"21665" "LOC111111781" "GO:0016020"
"21666" "LOC111111497" ""
"21667" "LOC111111775" "GO:0005525"
"21668" "LOC111111779" "GO:0005044; GO:0016020"
"21669" "LOC111111785" "GO:0046872"
"21670" "LOC111111773" "GO:0048193"
"21671" "LOC111111500" "GO:0005737; GO:0008270"
"21672" "LOC111111794" "GO:0008270; GO:0016020"
"21673" "LOC111111458" "GO:0016020"
"21674" "LOC111111505" "GO:0000502; GO:0005524; GO:0016887"
"21675" "LOC111111783" "GO:0008270"
"21676" "LOC111111801" "GO:0005737; GO:0008270"
"21677" "LOC111111464" ""
"21678" "LOC111111792" ""
"21679" "LOC111111511" ""
"21680" "LOC111111806" ""
"21681" "LOC111111768" ""
"21682" "LOC111111797" "GO:0016020"
"21683" "LOC111111810" ""
"21684" "LOC111111471" "GO:0005044"
"21685" "LOC111111804" ""
"21686" "LOC111111514" ""
"21687" "LOC111111473" "GO:0005739; GO:0005840; GO:1990904"
"21688" "LOC111111799" ""
"21689" "LOC111111809" "GO:0016020"
"21690" "LOC111111518" ""
"21691" "LOC111111808" ""
"21692" "LOC111111816" ""
"21693" "LOC111111812" ""
"21694" "LOC111111482" ""
"21695" "LOC111111520" "GO:0007165"
"21696" "LOC111111811" "GO:0016020"
"21697" "LOC111111818" ""
"21698" "LOC111111815" ""
"21699" "LOC111111813" ""
"21700" "LOC111111818" ""
"21701" "LOC111111816" ""
"21702" "LOC111111819" ""
"21703" "LOC111111818" ""
"21704" "LOC111111824" ""
"21705" "LOC111111527" "GO:0004725; GO:0016311"
"21706" "LOC111111821" "GO:0016020"
"21707" "LOC111111832" "GO:0007155; GO:0045296"
"21708" "LOC111111528" "GO:0046872"
"21709" "LOC111111834" ""
"21710" "LOC111111830" ""
"21711" "LOC111111491" "GO:0016020"
"21712" "LOC111111534" "GO:0005737; GO:0008270"
"21713" "LOC111111836" ""
"21714" "LOC111111832" "GO:0007155; GO:0045296"
"21715" "LOC111111832" "GO:0007155; GO:0045296"
"21716" "LOC111111536" ""
"21717" "LOC111111833" "GO:0016020"
"21718" "LOC111111498" "GO:0000012; GO:0003684; GO:0005634"
"21719" "LOC111111837" "GO:0005737; GO:0008270"
"21720" "LOC111111502" ""
"21721" "LOC111111539" ""
"21722" "LOC111111839" "GO:0005737; GO:0008270"
"21723" "LOC111111852" "GO:0005737; GO:0008270"
"21724" "LOC111111841" "GO:0016020; GO:0016491"
"21725" "LOC111111843" "GO:0009235"
"21726" "LOC111111543" ""
"21727" "LOC111111508" ""
"21728" "LOC111111858" "GO:0016020"
"21729" "LOC111111845" "GO:0003676; GO:0016787; GO:0046872"
"21730" "LOC111111846" "GO:0016491"
"21731" "LOC111111548" ""
"21732" "LOC111111862" ""
"21733" "LOC111111853" "GO:0005886; GO:0015252"
"21734" "LOC111111855" ""
"21735" "LOC111111552" ""
"21736" "LOC111111860" ""
"21737" "LOC111111516" "GO:0004867"
"21738" "LOC111111556" ""
"21739" "LOC111111866" ""
"21740" "LOC111111860" "GO:0016020"
"21741" "LOC111111855" ""
"21742" "LOC111111520" "GO:0007165"
"21743" "LOC111111870" ""
"21744" "LOC111111559" "GO:0016020"
"21745" "LOC111111522" ""
"21746" "LOC111111567" ""
"21747" "LOC111111523" "GO:0016020"
"21748" "LOC111111867" ""
"21749" "LOC111111868" "GO:0000012; GO:0003684; GO:0005634"
"21750" "LOC111111568" ""
"21751" "LOC111111873" "GO:0110165"
"21752" "LOC111111527" "GO:0004725; GO:0016311"
"21753" "LOC111111871" "GO:0004869; GO:0005737"
"21754" "LOC111111570" ""
"21755" "LOC111111855" ""
"21756" "LOC111111876" ""
"21757" "LOC111111531" "GO:0016020"
"21758" "LOC111111572" ""
"21759" "LOC111111848" ""
"21760" "LOC111111855" ""
"21761" "LOC111111576" ""
"21762" "LOC111111855" ""
"21763" "LOC111111876" ""
"21764" "LOC111111582" "GO:0016020"
"21765" "LOC111111541" ""
"21766" "LOC111111880" "GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037"
"21767" "LOC111111582" "GO:0016020"
"21768" "LOC111111882" "GO:0016020"
"21769" "LOC111111546" "GO:0005737; GO:0008285"
"21770" "LOC111111884" "GO:0004497; GO:0005506; GO:0016705; GO:0020037"
"21771" "LOC111111855" ""
"21772" "LOC111111890" ""
"21773" "LOC111111550" "GO:0008270"
"21774" "LOC111111885" "GO:0016020; GO:0016491"
"21775" "LOC111111589" ""
"21776" "LOC111111855" ""
"21777" "LOC111111553" ""
"21778" "LOC111111887" ""
"21779" "LOC111111593" "GO:0005737; GO:0008270"
"21780" "LOC111111855" ""
"21781" "LOC111111891" ""
"21782" "LOC111111906" ""
"21783" "LOC111111563" "GO:0003677"
"21784" "LOC111111597" ""
"21785" "LOC111111895" "GO:0004497; GO:0005506; GO:0016020; GO:0016705; GO:0020037"
"21786" "LOC111111909" ""
"21787" "LOC111111599" "GO:0003723; GO:0005634; GO:0005737"
"21788" "LOC111111914" "GO:0016020"
"21789" "LOC111111906" ""
"21790" "LOC111111908" "GO:0005737; GO:0008270"
"21791" "LOC111111910" ""
"21792" "LOC111111918" ""
"21793" "LOC111111599" "GO:0003723"
"21794" "LOC111111912" "GO:0016020; GO:0046872"
"21795" "LOC111111923" "GO:0005737; GO:0008270"
"21796" "LOC111111855" ""
"21797" "LOC111111572" ""
"21798" "LOC111111603" "GO:0005576; GO:0030414"
"21799" "LOC111111929" "GO:0005044; GO:0016020"
"21800" "LOC111111918" ""
"21801" "LOC111111919" "GO:0016020"
"21802" "LOC111111607" "GO:0046872"
"21803" "LOC111111930" "GO:0004725; GO:0016020; GO:0016311"
"21804" "LOC111111578" "GO:0016020"
"21805" "LOC111111924" "GO:0005044"
"21806" "LOC111111934" ""
"21807" "LOC111111610" ""
"21808" "LOC111111582" "GO:0016020"
"21809" "LOC111111929" "GO:0005044; GO:0016020"
"21810" "LOC111111938" ""
"21811" "LOC111111930" "GO:0004725; GO:0016020; GO:0016311"
"21812" "LOC111111930" "GO:0004725; GO:0016020; GO:0016311"
"21813" "LOC111111614" ""
"21814" "LOC111111583" "GO:0005507; GO:0016020; GO:0016491"
"21815" "LOC111111932" "GO:0005044; GO:0016020"
"21816" "LOC111111935" "GO:0016020"
