gene_name	metadata
LOC111122293	GO:0005509,GO:0005509,GO:0005509
LOC111123294	GO:0005509,GO:0005509,GO:0005509
LOC111123512	GO:0005509,GO:0005509,GO:0005509
LOC111124502	GO:0005509,GO:0005509,GO:0005509
LOC111126571	GO:0005509,GO:0005509,GO:0005509
LOC111132892	GO:0005509,GO:0005509,GO:0005509
LOC111134925	GO:0005509,GO:0005509,GO:0005509
LOC111138365	GO:0005509,GO:0005509,GO:0005509
LOC111104828	GO:0005509,GO:0005509, GO:0016020
LOC111108221	GO:0005509,GO:0005509, GO:0016020
LOC111099566	GO:0005509,GO:0005509
LOC111102610	GO:0005509,GO:0005509
LOC111103401	GO:0005509,GO:0005509
LOC111107815	GO:0005509,GO:0005509
LOC111108878	GO:0005509,GO:0005509
LOC111111091	GO:0005509,GO:0005509
LOC111113281	GO:0005509,GO:0005509
LOC111114646	GO:0005509,GO:0005509
LOC111117983	GO:0005509,GO:0005509
LOC111118850	GO:0005509,GO:0005509
LOC111119327	GO:0005509,GO:0005509
LOC111121230	GO:0005509,GO:0005509
LOC111121630	GO:0005509,GO:0005509
LOC111121913	GO:0005509,GO:0005509
LOC111123032	GO:0005509,GO:0005509
LOC111123596	GO:0005509,GO:0005509
LOC111123656	GO:0005509,GO:0005509
LOC111125792	GO:0005509,GO:0005509
LOC111126468	GO:0005509,GO:0005509
LOC111126591	GO:0005509,GO:0005509
LOC111126654	GO:0005509,GO:0005509
LOC111129022	GO:0005509,GO:0005509
LOC111129023	GO:0005509,GO:0005509
LOC111129433	GO:0005509,GO:0005509
LOC111129435	GO:0005509,GO:0005509
LOC111129449	GO:0005509,GO:0005509
LOC111130004	GO:0005509,GO:0005509
LOC111130014	GO:0005509,GO:0005509
LOC111130740	GO:0005509,GO:0005509
LOC111133254	GO:0005509,GO:0005509
LOC111134152	GO:0005509,GO:0005509
LOC111134266	GO:0005509,GO:0005509
LOC111134696	GO:0005509,GO:0005509
LOC111136311	GO:0005509,GO:0005509
LOC111136791	GO:0005509,GO:0005509
LOC111138445	GO:0005509,GO:0005509
LOC111119177	GO:0005509, GO:0035556
LOC111127246	GO:0005509, GO:0033234
LOC111130773	GO:0005509, GO:0033234
LOC111102935	GO:0005509, GO:0032587
LOC111104126	GO:0005509, GO:0032587
LOC111118908	GO:0005509, GO:0031410, GO:0060170
LOC111129706	GO:0005509, GO:0031012,GO:0005509, GO:0031012,GO:0005509, GO:0031012
LOC111129826	GO:0005509, GO:0031012
LOC111111881	GO:0005509, GO:0030867, GO:0032469
LOC111114766	GO:0005509, GO:0030867, GO:0032469
LOC111116831	GO:0005509, GO:0030246,GO:0005509, GO:0030246
LOC111116829	GO:0005509, GO:0030246
LOC111116830	GO:0005509, GO:0030246
LOC111136531	GO:0005509, GO:0016787,GO:0005509, GO:0016787
LOC111117316	GO:0005509, GO:0016740,GO:0005509, GO:0016740
LOC111119082	GO:0005509, GO:0016740
LOC111122509	GO:0005509, GO:0016491
LOC111112301	GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787
LOC111113157	GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787
LOC111123501	GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787,GO:0005509, GO:0016042, GO:0016787
LOC111122993	GO:0005509, GO:0016042, GO:0016787
LOC111122994	GO:0005509, GO:0016042, GO:0016787
LOC111123502	GO:0005509, GO:0016042, GO:0016787
LOC111123503	GO:0005509, GO:0016042, GO:0016787
LOC111103996	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111118379	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111129478	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111114448	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111123700	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111129882	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111119015	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111120020	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111127851	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111129205	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111131190	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111121847	GO:0005509, GO:0016020,GO:0005509, GO:0016020,GO:0005509
LOC111100867	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111101171	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111105970	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111107224	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111122711	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111123125	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111126245	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111126246	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111129479	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111135779	GO:0005509, GO:0016020,GO:0005509, GO:0016020
LOC111105931	GO:0005509, GO:0016020,GO:0005509
LOC111106244	GO:0005509, GO:0016020,GO:0005509
LOC111124431	GO:0005509, GO:0016020,GO:0005509
LOC111109012	GO:0005509, GO:0016020, GO:0019722, GO:0019900
LOC111120483	GO:0005509, GO:0016020, GO:0017110
LOC111124644	GO:0005509, GO:0016020, GO:0016740
LOC111124693	GO:0005509, GO:0016020, GO:0016740
LOC111125037	GO:0005509, GO:0016020, GO:0016740
LOC111128763	GO:0005509, GO:0016020, GO:0016740
LOC111119145	GO:0005509, GO:0016020, GO:0016491
LOC111102369	GO:0005509, GO:0016020, GO:0016301, GO:0016310,GO:0005509, GO:0016020, GO:0016301, GO:0016310
LOC111102504	GO:0005509, GO:0016020, GO:0016301, GO:0016310,GO:0005509, GO:0016020, GO:0016301, GO:0016310
LOC111100868	GO:0005509, GO:0016020
LOC111101172	GO:0005509, GO:0016020
LOC111102480	GO:0005509, GO:0016020
LOC111103132	GO:0005509, GO:0016020
LOC111103181	GO:0005509, GO:0016020
LOC111104000	GO:0005509, GO:0016020
LOC111105140	GO:0005509, GO:0016020
LOC111105264	GO:0005509, GO:0016020
LOC111105977	GO:0005509, GO:0016020
LOC111106320	GO:0005509, GO:0016020
LOC111106817	GO:0005509, GO:0016020
LOC111107226	GO:0005509, GO:0016020
LOC111107228	GO:0005509, GO:0016020
LOC111107758	GO:0005509, GO:0016020
LOC111107775	GO:0005509, GO:0016020
LOC111108109	GO:0005509, GO:0016020
LOC111108620	GO:0005509, GO:0016020
LOC111109331	GO:0005509, GO:0016020
LOC111109385	GO:0005509, GO:0016020
LOC111111842	GO:0005509, GO:0016020
LOC111113538	GO:0005509, GO:0016020
LOC111116591	GO:0005509, GO:0016020
LOC111118566	GO:0005509, GO:0016020
LOC111120184	GO:0005509, GO:0016020
LOC111120814	GO:0005509, GO:0016020
LOC111121144	GO:0005509, GO:0016020
LOC111121865	GO:0005509, GO:0016020
LOC111121943	GO:0005509, GO:0016020
LOC111122175	GO:0005509, GO:0016020
LOC111123921	GO:0005509, GO:0016020
LOC111124238	GO:0005509, GO:0016020
LOC111124244	GO:0005509, GO:0016020
LOC111126243	GO:0005509, GO:0016020
LOC111126250	GO:0005509, GO:0016020
LOC111127362	GO:0005509, GO:0016020
LOC111127483	GO:0005509, GO:0016020
LOC111128223	GO:0005509, GO:0016020
LOC111128678	GO:0005509, GO:0016020
LOC111128690	GO:0005509, GO:0016020
LOC111128890	GO:0005509, GO:0016020
LOC111129354	GO:0005509, GO:0016020
LOC111129969	GO:0005509, GO:0016020
LOC111130066	GO:0005509, GO:0016020
LOC111130260	GO:0005509, GO:0016020
LOC111130597	GO:0005509, GO:0016020
LOC111131053	GO:0005509, GO:0016020
LOC111132170	GO:0005509, GO:0016020
LOC111132240	GO:0005509, GO:0016020
LOC111134154	GO:0005509, GO:0016020
LOC111134163	GO:0005509, GO:0016020
LOC111134164	GO:0005509, GO:0016020
LOC111134166	GO:0005509, GO:0016020
LOC111135745	GO:0005509, GO:0016020
LOC111135753	GO:0005509, GO:0016020
LOC111136734	GO:0005509, GO:0016020
LOC111138465	GO:0005509, GO:0016020
LOC111134386	GO:0005509, GO:0015293, GO:0016020
LOC111121628	GO:0005509, GO:0008597
LOC111129903	GO:0005509, GO:0008597
LOC111129929	GO:0005509, GO:0008597
LOC111118977	GO:0005509, GO:0008270
LOC111119913	GO:0005509, GO:0008236, GO:0110165
LOC111120118	GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020
LOC111125916	GO:0005509, GO:0008236, GO:0016020,GO:0005509, GO:0008236, GO:0016020
LOC111120650	GO:0005509, GO:0008236, GO:0016020, GO:0016740
LOC111126034	GO:0005509, GO:0008236, GO:0016020
LOC111134787	GO:0005509, GO:0008061, GO:0016020,GO:0005509, GO:0008061
LOC111105924	GO:0005509, GO:0007229, GO:0016020,GO:0005509, GO:0007229
LOC111106842	GO:0005509, GO:0007229, GO:0016020
LOC111129571	GO:0005509, GO:0007229, GO:0016020
LOC111099933	GO:0005509, GO:0007229
LOC111101002	GO:0005509, GO:0007229
LOC111101003	GO:0005509, GO:0007229
LOC111102127	GO:0005509, GO:0007229
LOC111102129	GO:0005509, GO:0007229
LOC111102130	GO:0005509, GO:0007229
LOC111111222	GO:0005509, GO:0007229
LOC111113308	GO:0005509, GO:0007229
LOC111115778	GO:0005509, GO:0007229
LOC111118127	GO:0005509, GO:0007229
LOC111122561	GO:0005509, GO:0007219, GO:0016020, GO:0032502
LOC111128734	GO:0005509, GO:0007219, GO:0016020, GO:0032502
LOC111108704	GO:0005509, GO:0007219, GO:0016020, GO:0030154, GO:0050793,GO:0005509, GO:0007219, GO:0016020, GO:0030154, GO:0050793,GO:0005509, GO:0007219, GO:0016020, GO:0030154, GO:0050793
LOC111121840	GO:0005509, GO:0007160, GO:0030154, GO:0048856
LOC111103323	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111108160	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111108186	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111101946	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111121476	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111125451	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111128999	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111132907	GO:0005509, GO:0007160, GO:0016020,GO:0005509, GO:0007160, GO:0016020
LOC111115873	GO:0005509, GO:0007160, GO:0016020, GO:0030154, GO:0048856,GO:0005509, GO:0007160, GO:0016020, GO:0030154, GO:0048856,GO:0005509, GO:0007160, GO:0016020, GO:0030154, GO:0048856
LOC111101935	GO:0005509, GO:0007160, GO:0016020, GO:0030154, GO:0048856
LOC111101969	GO:0005509, GO:0007160, GO:0016020
LOC111103358	GO:0005509, GO:0007160, GO:0016020
LOC111105715	GO:0005509, GO:0007160, GO:0016020
LOC111108026	GO:0005509, GO:0007160, GO:0016020
LOC111108065	GO:0005509, GO:0007160, GO:0016020
LOC111108169	GO:0005509, GO:0007160, GO:0016020
LOC111108603	GO:0005509, GO:0007160, GO:0016020
LOC111115889	GO:0005509, GO:0007160, GO:0016020
LOC111116018	GO:0005509, GO:0007160, GO:0016020
LOC111121491	GO:0005509, GO:0007160, GO:0016020
LOC111121500	GO:0005509, GO:0007160, GO:0016020
LOC111124421	GO:0005509, GO:0007160, GO:0016020
LOC111125163	GO:0005509, GO:0007160, GO:0016020
LOC111125444	GO:0005509, GO:0007160, GO:0016020
LOC111128508	GO:0005509, GO:0007160, GO:0016020
LOC111128514	GO:0005509, GO:0007160, GO:0016020
LOC111130811	GO:0005509, GO:0007160, GO:0016020
LOC111106312	GO:0005509, GO:0007160
LOC111128506	GO:0005509, GO:0007160
LOC111128512	GO:0005509, GO:0007160
LOC111130637	GO:0005509, GO:0007160
LOC111130647	GO:0005509, GO:0007160
LOC111130653	GO:0005509, GO:0007160
LOC111130687	GO:0005509, GO:0007160
LOC111130810	GO:0005509, GO:0007160
LOC111122656	GO:0005509, GO:0007156, GO:0016020,GO:0005509, GO:0016020
LOC111110976	GO:0005509, GO:0007156, GO:0016020,GO:0005509, GO:0007156, GO:0016020,GO:0005509, GO:0007156, GO:0016020
LOC111119848	GO:0005509, GO:0007156, GO:0016020,GO:0005509, GO:0007156, GO:0016020,GO:0005509, GO:0007156, GO:0016020
LOC111101505	GO:0005509, GO:0007156, GO:0016020
LOC111104013	GO:0005509, GO:0007156, GO:0016020
LOC111104014	GO:0005509, GO:0007156, GO:0016020
LOC111104016	GO:0005509, GO:0007156, GO:0016020
LOC111105988	GO:0005509, GO:0007156, GO:0016020
LOC111106268	GO:0005509, GO:0007156, GO:0016020
LOC111107802	GO:0005509, GO:0007156, GO:0016020
LOC111108489	GO:0005509, GO:0007156, GO:0016020
LOC111112517	GO:0005509, GO:0007156, GO:0016020
LOC111118692	GO:0005509, GO:0007156, GO:0016020
LOC111118941	GO:0005509, GO:0007156, GO:0016020
LOC111121094	GO:0005509, GO:0007156, GO:0016020
LOC111124111	GO:0005509, GO:0007156, GO:0016020
LOC111126368	GO:0005509, GO:0007156, GO:0016020
LOC111126800	GO:0005509, GO:0007156, GO:0016020
LOC111126817	GO:0005509, GO:0007156, GO:0016020
LOC111129659	GO:0005509, GO:0007156, GO:0016020
LOC111129664	GO:0005509, GO:0007156, GO:0016020
LOC111133001	GO:0005509, GO:0007156, GO:0016020
LOC111133868	GO:0005509, GO:0007156, GO:0016020
LOC111136908	GO:0005509, GO:0007156, GO:0016020
LOC111106558	GO:0005509, GO:0007154, GO:0016020,GO:0005509, GO:0007154, GO:0016020
LOC111107324	GO:0005509, GO:0007154, GO:0016020,GO:0005509, GO:0007154, GO:0016020
LOC111107858	GO:0005509, GO:0007154, GO:0016020,GO:0005509, GO:0007154, GO:0016020
LOC111107254	GO:0005509, GO:0007154, GO:0016020
LOC111107344	GO:0005509, GO:0007154, GO:0016020
LOC111107345	GO:0005509, GO:0007154, GO:0016020
LOC111108110	GO:0005509, GO:0007154, GO:0016020
LOC111108706	GO:0005509, GO:0007154, GO:0016020
LOC111108707	GO:0005509, GO:0007154, GO:0016020
LOC111109114	GO:0005509, GO:0007154, GO:0016020
LOC111109534	GO:0005509, GO:0007154, GO:0016020
LOC111136476	GO:0005509, GO:0007154, GO:0016020
LOC111119697	GO:0005509, GO:0007154, GO:0007156, GO:0016020
LOC111120530	GO:0005509, GO:0006897, GO:0016020,GO:0005509, GO:0006897, GO:0016020,GO:0005509, GO:0006897, GO:0016020
LOC111126518	GO:0005509, GO:0006897, GO:0016020,GO:0005509, GO:0006897, GO:0016020
LOC111126641	GO:0005509, GO:0006897, GO:0016020,GO:0005509, GO:0006897, GO:0016020
LOC111122922	GO:0005509, GO:0006897, GO:0016020
LOC111126055	GO:0005509, GO:0006897, GO:0016020
LOC111126203	GO:0005509, GO:0006851,GO:0005509, GO:0006851,GO:0005509, GO:0006851,GO:0005509, GO:0006851
LOC111119636	GO:0005509, GO:0006851, GO:0016020,GO:0005509, GO:0006851, GO:0016020,GO:0005509, GO:0006851, GO:0016020,GO:0005509, GO:0006851, GO:0016020
LOC111137103	GO:0005509, GO:0006644, GO:0008374, GO:0016020,GO:0005509, GO:0006644, GO:0008374, GO:0016020,GO:0005509, GO:0006644, GO:0008374
LOC111127388	GO:0005509, GO:0006629
LOC111120526	GO:0005509, GO:0005929, GO:0016020,GO:0005509, GO:0005929, GO:0016020,GO:0005509, GO:0005929, GO:0016020
LOC111122130	GO:0005509, GO:0005929, GO:0016020,GO:0005509, GO:0005929, GO:0016020
LOC111118568	GO:0005509, GO:0005929, GO:0016020
LOC111132939	GO:0005509, GO:0005886, GO:0007213, GO:0043113, GO:0043236, GO:0045202,GO:0005509, GO:0005886, GO:0007213, GO:0043113, GO:0043236, GO:0045202,GO:0005509, GO:0005886, GO:0007213, GO:0043113, GO:0043236, GO:0045202,GO:0005509, GO:0005886, GO:0007213, GO:0043113, GO:0043236, GO:0045202,GO:0005509,GO:0005509, GO:0016020,GO:0005509
LOC111126149	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111122159	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111103238	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111122158	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111122406	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111125243	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111125405	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111104078	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111105901	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111108702	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111109559	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111109829	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111113276	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111118035	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111124772	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111124773	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111125043	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111125063	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111125411	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111125999	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111133319	GO:0005509, GO:0005886, GO:0007156,GO:0005509, GO:0005886, GO:0007156
LOC111118038	GO:0005509, GO:0005886, GO:0007156, GO:0030246
LOC111118039	GO:0005509, GO:0005886, GO:0007156, GO:0030246
LOC111100985	GO:0005509, GO:0005886, GO:0007156
LOC111104541	GO:0005509, GO:0005886, GO:0007156
LOC111106221	GO:0005509, GO:0005886, GO:0007156
LOC111106350	GO:0005509, GO:0005886, GO:0007156
LOC111106451	GO:0005509, GO:0005886, GO:0007156
LOC111106737	GO:0005509, GO:0005886, GO:0007156
LOC111107372	GO:0005509, GO:0005886, GO:0007156
LOC111107536	GO:0005509, GO:0005886, GO:0007156
LOC111108703	GO:0005509, GO:0005886, GO:0007156
LOC111108889	GO:0005509, GO:0005886, GO:0007156
LOC111108912	GO:0005509, GO:0005886, GO:0007156
LOC111109280	GO:0005509, GO:0005886, GO:0007156
LOC111109298	GO:0005509, GO:0005886, GO:0007156
LOC111110265	GO:0005509, GO:0005886, GO:0007156
LOC111110522	GO:0005509, GO:0005886, GO:0007156
LOC111114297	GO:0005509, GO:0005886, GO:0007156
LOC111115013	GO:0005509, GO:0005886, GO:0007156
LOC111115216	GO:0005509, GO:0005886, GO:0007156
LOC111115843	GO:0005509, GO:0005886, GO:0007156
LOC111117741	GO:0005509, GO:0005886, GO:0007156
LOC111118033	GO:0005509, GO:0005886, GO:0007156
LOC111118034	GO:0005509, GO:0005886, GO:0007156
LOC111118036	GO:0005509, GO:0005886, GO:0007156
LOC111118235	GO:0005509, GO:0005886, GO:0007156
LOC111118236	GO:0005509, GO:0005886, GO:0007156
LOC111118933	GO:0005509, GO:0005886, GO:0007156
LOC111119735	GO:0005509, GO:0005886, GO:0007156
LOC111120362	GO:0005509, GO:0005886, GO:0007156
LOC111120604	GO:0005509, GO:0005886, GO:0007156
LOC111122266	GO:0005509, GO:0005886, GO:0007156
LOC111122407	GO:0005509, GO:0005886, GO:0007156
LOC111122895	GO:0005509, GO:0005886, GO:0007156
LOC111124362	GO:0005509, GO:0005886, GO:0007156
LOC111124767	GO:0005509, GO:0005886, GO:0007156
LOC111124768	GO:0005509, GO:0005886, GO:0007156
LOC111125045	GO:0005509, GO:0005886, GO:0007156
LOC111125209	GO:0005509, GO:0005886, GO:0007156
LOC111125349	GO:0005509, GO:0005886, GO:0007156
LOC111125357	GO:0005509, GO:0005886, GO:0007156
LOC111125358	GO:0005509, GO:0005886, GO:0007156
LOC111125406	GO:0005509, GO:0005886, GO:0007156
LOC111125407	GO:0005509, GO:0005886, GO:0007156
LOC111125408	GO:0005509, GO:0005886, GO:0007156
LOC111125412	GO:0005509, GO:0005886, GO:0007156
LOC111132593	GO:0005509, GO:0005886, GO:0007156
LOC111133568	GO:0005509, GO:0005886, GO:0007156
LOC111133569	GO:0005509, GO:0005886, GO:0007156
LOC111134353	GO:0005509, GO:0005886, GO:0007156
LOC111138019	GO:0005509, GO:0005886, GO:0007156
LOC111124617	GO:0005509, GO:0005886
LOC111103868	GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453
LOC111104382	GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453,GO:0005509, GO:0005815, GO:0030030, GO:0034453
LOC111125421	GO:0005509, GO:0005815
