"","x"
"30160","LOC111129602"
"30161","LOC111129603"
"30162","LOC111129604"
"30163","LOC111129605"
"30164","LOC111129606"
"30165","LOC111129607"
"30166","LOC111129608"
"30167","LOC111129609"
"30168","LOC111129610"
"30169","LOC111129611"
"30170","LOC111129612"
"30171","LOC111129613"
"30172","LOC111129614"
"30173","LOC111129615"
"30174","LOC111129616"
"30175","LOC111129617"
"30176","LOC111129618"
"30177","LOC111129619"
"30178","LOC111129620"
"30179","LOC111129621"
"30180","LOC111129622"
"30181","LOC111129623"
"30182","LOC111129624"
"30183","LOC111129625"
"30184","LOC111129626"
"30185","LOC111129627"
"30186","LOC111129628"
"30187","LOC111129629"
"30188","LOC111129630"
"30189","LOC111129631"
"30190","LOC111129632"
"30191","LOC111129633"
"30192","LOC111129634"
"30193","LOC111129635"
"30194","LOC111129636"
"30195","LOC111129637"
"30196","LOC111129638"
"30197","LOC111129639"
"30198","LOC111129640"
"30199","LOC111129641"
"30200","LOC111129642"
"30201","LOC111129643"
"30202","LOC111129644"
"30203","LOC111129645"
"30204","LOC111129646"
"30205","LOC111129647"
"30206","LOC111129648"
"30207","LOC111129649"
"30208","LOC111129650"
"30209","LOC111129651"
"30210","LOC111129652"
"30211","LOC111129653"
"30212","LOC111129654"
"30213","LOC111129655"
"30214","LOC111129656"
"30215","LOC111129657"
"30216","LOC111129658"
"30217","LOC111129659"
"30218","LOC111129660"
"30219","LOC111129661"
"30220","LOC111129662"
"30221","LOC111129663"
"30222","LOC111129664"
"30223","LOC111129665"
"30224","LOC111129666"
"30225","LOC111129667"
"30226","LOC111129668"
"30227","LOC111129669"
"30228","LOC111129670"
"30229","LOC111129671"
"30230","LOC111129672"
"30231","LOC111129673"
"30232","LOC111129674"
"30233","LOC111129675"
"30234","LOC111129676"
"30235","LOC111129677"
"30236","LOC111129678"
"30237","LOC111129679"
"30238","LOC111129680"
"30239","LOC111129681"
"30240","LOC111129682"
"30241","LOC111129683"
"30242","LOC111129684"
"30243","LOC111129685"
"30244","LOC111129686"
"30245","LOC111129687"
"30246","LOC111129688"
"30247","LOC111129689"
"30248","LOC111129690"
"30249","LOC111129691"
"30250","LOC111129692"
"30251","LOC111129693"
"30252","LOC111129694"
"30253","LOC111129695"
"30254","LOC111129696"
"30255","LOC111129697"
"30256","LOC111129698"
"30257","LOC111129699"
"30258","LOC111129700"
"30259","LOC111129701"
"30260","LOC111129702"
"30261","LOC111129703"
"30262","LOC111129704"
"30263","LOC111129705"
"30264","LOC111129706"
"30265","LOC111129707"
"30266","LOC111129708"
"30267","LOC111129709"
"30268","LOC111129710"
"30269","LOC111129711"
"30270","LOC111129712"
"30271","LOC111129713"
"30272","LOC111129714"
"30273","LOC111129715"
"30274","LOC111129716"
"30275","LOC111129717"
"30276","LOC111129718"
"30277","LOC111129719"
"30278","LOC111129720"
"30279","LOC111129721"
"30280","LOC111129722"
"30281","LOC111129723"
"30282","LOC111129724"
"30283","LOC111129725"
"30284","LOC111129726"
"30285","LOC111129727"
"30286","LOC111129728"
"30287","LOC111129729"
"30288","LOC111129730"
"30289","LOC111129731"
"30290","LOC111129732"
"30291","LOC111129733"
"30292","LOC111129734"
"30293","LOC111129735"
"30294","LOC111129736"
"30295","LOC111129737"
"30296","LOC111129738"
"30297","LOC111129739"
"30298","LOC111129740"
"30299","LOC111129741"
"30300","LOC111129742"
"30301","LOC111129743"
"30302","LOC111129744"
"30303","LOC111129745"
"30304","LOC111129746"
"30305","LOC111129747"
"30306","LOC111129748"
"30307","LOC111129749"
"30308","LOC111129750"
"30309","LOC111129751"
"30310","LOC111129752"
"30311","LOC111129753"
"30312","LOC111129754"
"30313","LOC111129755"
"30314","LOC111129756"
"30315","LOC111129757"
"30316","LOC111129758"
"30317","LOC111129759"
"30318","LOC111129760"
"30319","LOC111129761"
"30320","LOC111129762"
"30321","LOC111129763"
"30322","LOC111129764"
"30323","LOC111129765"
"30324","LOC111129766"
"30325","LOC111129767"
"30326","LOC111129768"
"30327","LOC111129769"
"30328","LOC111129770"
"30329","LOC111129771"
"30330","LOC111129772"
"30331","LOC111129773"
"30332","LOC111129774"
"30333","LOC111129775"
"30334","LOC111129776"
"30335","LOC111129777"
"30336","LOC111129778"
"30337","LOC111129779"
"30338","LOC111129780"
"30339","LOC111129781"
"30340","LOC111129782"
"30341","LOC111129783"
"30342","LOC111129784"
"30343","LOC111129785"
"30344","LOC111129786"
"30345","LOC111129787"
"30346","LOC111129788"
"30347","LOC111129789"
"30348","LOC111129790"
"30349","LOC111129791"
"30350","LOC111129792"
"30351","LOC111129793"
"30352","LOC111129794"
"30353","LOC111129795"
"30354","LOC111129796"
"30355","LOC111129797"
"30356","LOC111129798"
"30357","LOC111129799"
"30358","LOC111129800"
"30359","LOC111129801"
"30360","LOC111129802"
"30361","LOC111129803"
"30362","LOC111129804"
"30363","LOC111129805"
"30364","LOC111129806"
"30365","LOC111129807"
"30366","LOC111129808"
"30367","LOC111129809"
"30368","LOC111129810"
"30369","LOC111129811"
"30370","LOC111129812"
"30371","LOC111129813"
"30372","LOC111129814"
"30373","LOC111129815"
"30374","LOC111129816"
"30375","LOC111129817"
"30376","LOC111129818"
"30377","LOC111129819"
"30378","LOC111129820"
"30379","LOC111129821"
"30380","LOC111129822"
"30381","LOC111129823"
"30382","LOC111129824"
"30383","LOC111129825"
"30384","LOC111129826"
"30385","LOC111129827"
"30386","LOC111129828"
"30387","LOC111129829"
"30388","LOC111129830"
"30389","LOC111129831"
"30390","LOC111129832"
"30391","LOC111129833"
"30392","LOC111129834"
"30393","LOC111129835"
"30394","LOC111129836"
"30395","LOC111129837"
"30396","LOC111129838"
"30397","LOC111129839"
"30398","LOC111129840"
"30399","LOC111129841"
"30400","LOC111129842"
"30401","LOC111129843"
"30402","LOC111129844"
"30403","LOC111129845"
"30404","LOC111129846"
"30405","LOC111129847"
"30406","LOC111129848"
"30407","LOC111129849"
"30408","LOC111129850"
"30409","LOC111129851"
"30410","LOC111129852"
"30411","LOC111129853"
"30412","LOC111129854"
"30413","LOC111129855"
"30414","LOC111129856"
"30415","LOC111129857"
"30416","LOC111129858"
"30417","LOC111129859"
"30418","LOC111129860"
"30419","LOC111129861"
"30420","LOC111129862"
"30421","LOC111129863"
"30422","LOC111129864"
"30423","LOC111129865"
"30424","LOC111129866"
"30425","LOC111129867"
"30426","LOC111129868"
"30427","LOC111129869"
"30428","LOC111129870"
"30429","LOC111129871"
"30430","LOC111129872"
"30431","LOC111129873"
"30432","LOC111129874"
"30433","LOC111129875"
"30434","LOC111129876"
"30435","LOC111129877"
"30436","LOC111129878"
"30437","LOC111129879"
"30438","LOC111129880"
"30439","LOC111129881"
"30440","LOC111129882"
"30441","LOC111129883"
"30442","LOC111129884"
"30443","LOC111129885"
"30444","LOC111129886"
"30445","LOC111129887"
"30446","LOC111129888"
"30447","LOC111129889"
"30448","LOC111129890"
"30449","LOC111129891"
"30450","LOC111129892"
"30451","LOC111129893"
"30452","LOC111129894"
"30453","LOC111129895"
"30454","LOC111129896"
"30455","LOC111129897"
"30456","LOC111129898"
"30457","LOC111129899"
"30458","LOC111129900"
"30459","LOC111129901"
"30460","LOC111129902"
"30461","LOC111129903"
"30462","LOC111129904"
"30463","LOC111129905"
"30464","LOC111129906"
"30465","LOC111129907"
"30466","LOC111129908"
"30467","LOC111129909"
"30468","LOC111129910"
"30469","LOC111129911"
"30470","LOC111129912"
"30471","LOC111129913"
"30472","LOC111129914"
"30473","LOC111129915"
"30474","LOC111129916"
"30475","LOC111129917"
"30476","LOC111129918"
"30477","LOC111129919"
"30478","LOC111129920"
"30479","LOC111129921"
"30480","LOC111129922"
"30481","LOC111129923"
"30482","LOC111129924"
"30483","LOC111129925"
"30484","LOC111129926"
"30485","LOC111129927"
"30486","LOC111129928"
"30487","LOC111129929"
"30488","LOC111129930"
"30489","LOC111129931"
"30490","LOC111129932"
"30491","LOC111129933"
"30492","LOC111129934"
"30493","LOC111129935"
"30494","LOC111129936"
"30495","LOC111129937"
"30496","LOC111129938"
"30497","LOC111129939"
"30498","LOC111129940"
"30499","LOC111129941"
"30500","LOC111129942"
"30501","LOC111129943"
"30502","LOC111129944"
"30503","LOC111129945"
"30504","LOC111129946"
"30505","LOC111129947"
"30506","LOC111129948"
"30507","LOC111129949"
"30508","LOC111129950"
"30509","LOC111129951"
"30510","LOC111129952"
"30511","LOC111129953"
"30512","LOC111129954"
"30513","LOC111129955"
"30514","LOC111129956"
"30515","LOC111129957"
"30516","LOC111129958"
"30517","LOC111129959"
"30518","LOC111129960"
"30519","LOC111129961"
"30520","LOC111129962"
"30521","LOC111129963"
"30522","LOC111129964"
"30523","LOC111129965"
"30524","LOC111129966"
"30525","LOC111129967"
"30526","LOC111129968"
"30527","LOC111129969"
"30528","LOC111129970"
"30529","LOC111129971"
"30530","LOC111129972"
"30531","LOC111129973"
"30532","LOC111129974"
"30533","LOC111129975"
"30534","LOC111129976"
"30535","LOC111129977"
"30536","LOC111129978"
"30537","LOC111129979"
"30538","LOC111129980"
"30539","LOC111129981"
"30540","LOC111129982"
"30541","LOC111129983"
"30542","LOC111129984"
"30543","LOC111129985"
"30544","LOC111129986"
"30545","LOC111129987"
"30546","LOC111129988"
"30547","LOC111129989"
"30548","LOC111129990"
"30549","LOC111129991"
"30550","LOC111129992"
"30551","LOC111129993"
"30552","LOC111129994"
"30553","LOC111129995"
"30554","LOC111129996"
"30555","LOC111129997"
"30556","LOC111129998"
"30557","LOC111129999"
"30558","LOC111130000"
"30559","LOC111130001"
"30560","LOC111130002"
"30561","LOC111130003"
"30562","LOC111130004"
"30563","LOC111130005"
"30564","LOC111130006"
"30565","LOC111130007"
"30566","LOC111130008"
"30567","LOC111130009"
"30568","LOC111130010"
"30569","LOC111130011"
"30570","LOC111130012"
"30571","LOC111130013"
"30572","LOC111130014"
"30573","LOC111130015"
"30574","LOC111130016"
"30575","LOC111130017"
"30576","LOC111130018"
"30577","LOC111130019"
"30578","LOC111130020"
"30579","LOC111130021"
"30580","LOC111130022"
"30581","LOC111130023"
"30582","LOC111130024"
"30583","LOC111130025"
"30584","LOC111130026"
"30585","LOC111130027"
"30586","LOC111130028"
"30587","LOC111130029"
"30588","LOC111130030"
"30589","LOC111130031"
"30590","LOC111130032"
"30591","LOC111130033"
"30592","LOC111130034"
"30593","LOC111130035"
"30594","LOC111130036"
"30595","LOC111130037"
"30596","LOC111130038"
"30597","LOC111130039"
"30598","LOC111130040"
"30599","LOC111130041"
"30600","LOC111130042"
"30601","LOC111130043"
"30602","LOC111130044"
"30603","LOC111130045"
"30604","LOC111130046"
"30605","LOC111130047"
"30606","LOC111130048"
"30607","LOC111130049"
"30608","LOC111130050"
"30609","LOC111130051"
"30610","LOC111130052"
"30611","LOC111130053"
"30612","LOC111130054"
"30613","LOC111130055"
"30614","LOC111130056"
"30615","LOC111130057"
"30616","LOC111130058"
"30617","LOC111130059"
"30618","LOC111130060"
"30619","LOC111130061"
"30620","LOC111130062"
"30621","LOC111130063"
"30622","LOC111130064"
"30623","LOC111130065"
"30624","LOC111130066"
"30625","LOC111130067"
"30626","LOC111130068"
"30627","LOC111130069"
"30628","LOC111130070"
"30629","LOC111130071"
"30630","LOC111130072"
"30631","LOC111130073"
"30632","LOC111130074"
"30633","LOC111130075"
"30634","LOC111130076"
"30635","LOC111130077"
"30636","LOC111130078"
"30637","LOC111130079"
"30638","LOC111130080"
"30639","LOC111130081"
"30640","LOC111130082"
"30641","LOC111130083"
"30642","LOC111130084"
"30643","LOC111130085"
"30644","LOC111130086"
"30645","LOC111130087"
"30646","LOC111130088"
"30647","LOC111130089"
"30648","LOC111130090"
"30649","LOC111130091"
"30650","LOC111130092"
"30651","LOC111130093"
"30652","LOC111130094"
"30653","LOC111130095"
"30654","LOC111130096"
"30655","LOC111130097"
"30656","LOC111130098"
"30657","LOC111130099"
"30658","LOC111130100"
"30659","LOC111130101"
"30660","LOC111130102"
"30661","LOC111130103"
"30662","LOC111130104"
"30663","LOC111130105"
"30664","LOC111130106"
"30665","LOC111130107"
"30666","LOC111130108"
"30667","LOC111130109"
"30668","LOC111130110"
"30669","LOC111130111"
"30670","LOC111130112"
"30671","LOC111130113"
"30672","LOC111130114"
"30673","LOC111130115"
"30674","LOC111130116"
"30675","LOC111130117"
"30676","LOC111130118"
"30677","LOC111130119"
"30678","LOC111130120"
"30679","LOC111130121"
"30680","LOC111130122"
"30681","LOC111130123"
"30682","LOC111130124"
"30683","LOC111130125"
"30684","LOC111130126"
"30685","LOC111130127"
"30686","LOC111130128"
"30687","LOC111130129"
"30688","LOC111130130"
"30689","LOC111130131"
"30690","LOC111130132"
"30691","LOC111130133"
"30692","LOC111130134"
"30693","LOC111130135"
"30694","LOC111130136"
"30695","LOC111130137"
"30696","LOC111130138"
"30697","LOC111130139"
"30698","LOC111130140"
"30699","LOC111130141"
"30700","LOC111130142"
"30701","LOC111130143"
"30702","LOC111130144"
"30703","LOC111130145"
"30704","LOC111130146"
"30705","LOC111130147"
"30706","LOC111130148"
"30707","LOC111130149"
"30708","LOC111130150"
"30709","LOC111130151"
"30710","LOC111130152"
"30711","LOC111130153"
"30712","LOC111130154"
"30713","LOC111130155"
"30714","LOC111130156"
"30715","LOC111130157"
"30716","LOC111130158"
"30717","LOC111130159"
"30718","LOC111130160"
"30719","LOC111130161"
"30720","LOC111130162"
"30721","LOC111130163"
"30722","LOC111130164"
"30723","LOC111130165"
"30724","LOC111130166"
"30725","LOC111130167"
"30726","LOC111130168"
"30727","LOC111130169"
"30728","LOC111130170"
"30729","LOC111130171"
"30730","LOC111130172"
"30731","LOC111130173"
"30732","LOC111130174"
"30733","LOC111130175"
"30734","LOC111130176"
"30735","LOC111130177"
"30736","LOC111130178"
"30737","LOC111130179"
"30738","LOC111130180"
"30739","LOC111130181"
"30740","LOC111130182"
"30741","LOC111130183"
"30742","LOC111130184"
"30743","LOC111130185"
"30744","LOC111130186"
"30745","LOC111130187"
"30746","LOC111130188"
"30747","LOC111130189"
"30748","LOC111130190"
"30749","LOC111130191"
"30750","LOC111130192"
"30751","LOC111130193"
"30752","LOC111130194"
"30753","LOC111130195"
"30754","LOC111130196"
"30755","LOC111130197"
"30756","LOC111130198"
"30757","LOC111130199"
"30758","LOC111130200"
"30759","LOC111130201"
"30760","LOC111130202"
"30761","LOC111130203"
"30762","LOC111130204"
"30763","LOC111130205"
"30764","LOC111130206"
"30765","LOC111130207"
"30766","LOC111130208"
"30767","LOC111130209"
"30768","LOC111130210"
"30769","LOC111130211"
"30770","LOC111130212"
"30771","LOC111130213"
"30772","LOC111130214"
"30773","LOC111130215"
"30774","LOC111130216"
"30775","LOC111130217"
"30776","LOC111130218"
"30777","LOC111130219"
"30778","LOC111130220"
"30779","LOC111130221"
"30780","LOC111130222"
"30781","LOC111130223"
"30782","LOC111130224"
"30783","LOC111130225"
"30784","LOC111130226"
"30785","LOC111130227"
"30786","LOC111130228"
"30787","LOC111130229"
"30788","LOC111130230"
"30789","LOC111130231"
"30790","LOC111130232"
"30791","LOC111130233"
"30792","LOC111130234"
"30793","LOC111130235"
"30794","LOC111130236"
"30795","LOC111130237"
"30796","LOC111130238"
"30797","LOC111130239"
"30798","LOC111130240"
"30799","LOC111130241"
"30800","LOC111130242"
"30801","LOC111130243"
"30802","LOC111130244"
"30803","LOC111130245"
"30804","LOC111130246"
"30805","LOC111130247"
"30806","LOC111130248"
"30807","LOC111130249"
"30808","LOC111130250"
"30809","LOC111130251"
"30810","LOC111130252"
"30811","LOC111130253"
"30812","LOC111130254"
"30813","LOC111130255"
"30814","LOC111130256"
"30815","LOC111130257"
"30816","LOC111130258"
"30817","LOC111130259"
"30818","LOC111130260"
"30819","LOC111130261"
"30820","LOC111130262"
"30821","LOC111130263"
"30822","LOC111130264"
"30823","LOC111130265"
"30824","LOC111130266"
"30825","LOC111130267"
"30826","LOC111130268"
"30827","LOC111130269"
"30828","LOC111130270"
"30829","LOC111130271"
"30830","LOC111130272"
"30831","LOC111130273"
"30832","LOC111130274"
"30833","LOC111130275"
"30834","LOC111130276"
"30835","LOC111130277"
"30836","LOC111130278"
"30837","LOC111130279"
"30838","LOC111130280"
"30839","LOC111130281"
"30840","LOC111130282"
"30841","LOC111130283"
"30842","LOC111130284"
"30843","LOC111130285"
"30844","LOC111130286"
"30845","LOC111130287"
"30846","LOC111130288"
"30847","LOC111130289"
"30848","LOC111130290"
"30849","LOC111130291"
"30850","LOC111130292"
"30851","LOC111130293"
"30852","LOC111130294"
"30853","LOC111130295"
"30854","LOC111130296"
"30855","LOC111130297"
"30856","LOC111130298"
"30857","LOC111130299"
"30858","LOC111130300"
"30859","LOC111130301"
"30860","LOC111130302"
"30861","LOC111130303"
"30862","LOC111130304"
"30863","LOC111130305"
"30864","LOC111130306"
"30865","LOC111130307"
"30866","LOC111130308"
"30867","LOC111130309"
"30868","LOC111130310"
"30869","LOC111130311"
"30870","LOC111130312"
"30871","LOC111130313"
"30872","LOC111130314"
"30873","LOC111130315"
"30874","LOC111130316"
"30875","LOC111130317"
"30876","LOC111130318"
"30877","LOC111130319"
"30878","LOC111130320"
"30879","LOC111130321"
"30880","LOC111130322"
"30881","LOC111130323"
"30882","LOC111130324"
"30883","LOC111130325"
"30884","LOC111130326"
"30885","LOC111130327"
"30886","LOC111130328"
"30887","LOC111130329"
"30888","LOC111130330"
"30889","LOC111130331"
"30890","LOC111130332"
"30891","LOC111130333"
"30892","LOC111130334"
"30893","LOC111130335"
"30894","LOC111130336"
"30895","LOC111130337"
"30896","LOC111130338"
"30897","LOC111130339"
"30898","LOC111130340"
"30899","LOC111130341"
"30900","LOC111130342"
"30901","LOC111130343"
"30902","LOC111130344"
"30903","LOC111130345"
"30904","LOC111130346"
"30905","LOC111130347"
"30906","LOC111130348"
"30907","LOC111130349"
"30908","LOC111130350"
"30909","LOC111130351"
"30910","LOC111130352"
"30911","LOC111130353"
"30912","LOC111130354"
"30913","LOC111130355"
"30914","LOC111130356"
"30915","LOC111130357"
"30916","LOC111130358"
"30917","LOC111130359"
"30918","LOC111130360"
"30919","LOC111130361"
"30920","LOC111130362"
"30921","LOC111130363"
"30922","LOC111130364"
"30923","LOC111130365"
"30924","LOC111130366"
"30925","LOC111130367"
"30926","LOC111130368"
"30927","LOC111130369"
"30928","LOC111130370"
"30929","LOC111130371"
"30930","LOC111130372"
"30931","LOC111130373"
"30932","LOC111130374"
"30933","LOC111130375"
"30934","LOC111130376"
"30935","LOC111130377"
"30936","LOC111130378"
"30937","LOC111130379"
"30938","LOC111130380"
"30939","LOC111130381"
"30940","LOC111130382"
"30941","LOC111130383"
"30942","LOC111130384"
"30943","LOC111130385"
"30944","LOC111130386"
"30945","LOC111130387"
"30946","LOC111130388"
"30947","LOC111130389"
"30948","LOC111130390"
"30949","LOC111130391"
"30950","LOC111130392"
