From	To
LOC111118914	111118914
LOC111118913	111118913
LOC111118912	111118912
LOC111118911	111118911
LOC111118910	111118910
LOC111118918	111118918
LOC111106938	111106938
LOC111105600	111105600
LOC111106930	111106930
LOC111106931	111106931
LOC111106932	111106932
LOC111118905	111118905
LOC111118904	111118904
LOC111118909	111118909
LOC111118908	111118908
LOC111118907	111118907
LOC111106927	111106927
LOC111106928	111106928
LOC111106929	111106929
LOC111106920	111106920
LOC111106921	111106921
LOC111106925	111106925
LOC111106926	111106926
LOC111118938	111118938
LOC111117607	111117607
LOC111118937	111118937
LOC111118935	111118935
LOC111118934	111118934
LOC111118933	111118933
LOC111118932	111118932
LOC111106951	111106951
LOC111117608	111117608
LOC111118939	111118939
LOC111105624	111105624
LOC111106952	111106952
LOC111106953	111106953
LOC111106954	111106954
LOC111106955	111106955
LOC111106956	111106956
LOC111106958	111106958
LOC111118927	111118927
LOC111118925	111118925
LOC111118924	111118924
LOC111118921	111118921
LOC111118920	111118920
LOC111105617	111105617
LOC111106949	111106949
LOC111106944	111106944
LOC111106945	111106945
LOC111118959	111118959
LOC111106973	111106973
LOC111104311	111104311
LOC111129611	111129611
LOC111104317	111104317
LOC111129613	111129613
LOC111104315	111104315
LOC111104314	111104314
LOC111104313	111104313
LOC111117620	111117620
LOC111106978	111106978
LOC111118949	111118949
LOC111118948	111118948
LOC111118946	111118946
LOC111118945	111118945
LOC111106960	111106960
LOC111118943	111118943
LOC111118942	111118942
LOC111129620	111129620
LOC111117619	111117619
LOC111130607	111130607
LOC111130617	111130617
LOC111129627	111129627
LOC111104306	111104306
LOC111129629	111129629
LOC111105636	111105636
LOC111130613	111130613
LOC111105633	111105633
LOC111104302	111104302
LOC111118940	111118940
LOC111106964	111106964
LOC111106966	111106966
LOC111117646	111117646
LOC111106992	111106992
LOC111118977	111118977
LOC111106994	111106994
LOC111118975	111118975
LOC111103001	111103001
LOC111103000	111103000
LOC111104330	111104330
LOC111103006	111103006
LOC111104335	111104335
LOC111116311	111116311
LOC111118973	111118973
LOC111117641	111117641
LOC111118971	111118971
LOC111118970	111118970
LOC111116306	111116306
LOC111118968	111118968
LOC111106980	111106980
LOC111116305	111116305
LOC111118966	111118966
LOC111118964	111118964
LOC111131917	111131917
LOC111104327	111104327
LOC111129602	111129602
LOC111129601	111129601
LOC111104324	111104324
LOC111129603	111129603
LOC111104323	111104323
LOC111117631	111117631
LOC111118963	111118963
LOC111106985	111106985
LOC111115008	111115008
LOC111115005	111115005
LOC111117669	111117669
LOC111118999	111118999
LOC111115006	111115006
LOC111105686	111105686
LOC111103024	111103024
LOC111104354	111104354
LOC111103021	111103021
LOC111105684	111105684
LOC111104353	111104353
LOC111103020	111103020
LOC111104350	111104350
LOC111128329	111128329
LOC111130649	111130649
LOC111103029	111103029
LOC111130647	111130647
LOC111129657	111129657
LOC111104359	111104359
LOC111130645	111130645
LOC111105689	111105689
LOC111104358	111104358
LOC111128328	111128328
LOC111129659	111129659
LOC111130644	111130644
LOC111105688	111105688
LOC111128327	111128327
LOC111103026	111103026
LOC111105687	111105687
LOC111116333	111116333
LOC111116331	111116331
LOC111118992	111118992
LOC111118990	111118990
LOC111117657	111117657
LOC111116325	111116325
LOC111129664	111129664
LOC111104344	111104344
LOC111128332	111128332
LOC111129661	111129661
LOC111127009	111127009
LOC111103018	111103018
LOC111103019	111103019
LOC111128337	111128337
LOC111127005	111127005
LOC111130657	111130657
LOC111103017	111103017
LOC111127007	111127007
LOC111130655	111130655
LOC111103014	111103014
LOC111127008	111127008
LOC111129669	111129669
LOC111105676	111105676
LOC111104345	111104345
LOC111130653	111130653
LOC111117651	111117651
LOC111130651	111130651
LOC111117652	111117652
LOC111116321	111116321
LOC111118982	111118982
LOC111130650	111130650
LOC111117650	111117650
LOC111118980	111118980
LOC111117689	111117689
LOC111129631	111129631
LOC111129630	111129630
LOC111104376	111104376
LOC111129633	111129633
LOC111104373	111104373
LOC111104372	111104372
LOC111130618	111130618
LOC111128308	111128308
LOC111129639	111129639
LOC111128307	111128307
LOC111130627	111130627
LOC111130626	111130626
LOC111128309	111128309
LOC111128303	111128303
LOC111128306	111128306
LOC111130622	111130622
LOC111117682	111117682
LOC111116350	111116350
LOC111116348	111116348
LOC111115015	111115015
LOC111116346	111116346
LOC111128311	111128311
LOC111131963	111131963
LOC111104366	111104366
LOC111105696	111105696
LOC111103032	111103032
LOC111105695	111105695
LOC111105693	111105693
LOC111104362	111104362
LOC111105692	111105692
LOC111104361	111104361
LOC111104360	111104360
LOC111128319	111128319
LOC111130639	111130639
LOC111130637	111130637
LOC111130636	111130636
LOC111128315	111128315
LOC111128314	111128314
LOC111129645	111129645
LOC111103039	111103039
LOC111130633	111130633
LOC111104368	111104368
LOC111128316	111128316
LOC111104367	111104367
LOC111117675	111117675
LOC111116340	111116340
LOC111117672	111117672
LOC111103060	111103060
LOC111129691	111129691
LOC111129697	111129697
LOC111104398	111104398
LOC111104397	111104397
LOC111127037	111127037
LOC111104396	111104396
LOC111129693	111129693
LOC111104395	111104395
LOC111128361	111128361
LOC111129692	111129692
LOC111128364	111128364
LOC111127032	111127032
LOC111129695	111129695
LOC111103061	111103061
LOC111129694	111129694
LOC111128369	111128369
LOC111130688	111130688
LOC111130687	111130687
LOC111130685	111130685
LOC111115044	111115044
LOC111130684	111130684
LOC111115046	111115046
LOC111130681	111130681
LOC111104380	111104380
LOC111128371	111128371
LOC111128377	111128377
LOC111104388	111104388
LOC111128376	111128376
LOC111128379	111128379
LOC111104386	111104386
LOC111104385	111104385
LOC111103053	111103053
LOC111104383	111104383
LOC111128375	111128375
LOC111104382	111104382
LOC111128374	111128374
LOC111104381	111104381
LOC111130699	111130699
LOC111104389	111104389
LOC111117697	111117697
LOC111130697	111130697
LOC111130696	111130696
LOC111116365	111116365
LOC111116362	111116362
LOC111130693	111130693
LOC111117694	111117694
LOC111130691	111130691
LOC111117692	111117692
LOC111130690	111130690
LOC111103080	111103080
LOC111128346	111128346
LOC111129677	111129677
LOC111129670	111129670
LOC111116390	111116390
LOC111130669	111130669
LOC111115060	111115060
LOC111129678	111129678
LOC111128349	111128349
LOC111130663	111130663
LOC111116395	111116395
LOC111115063	111115063
LOC111116396	111116396
LOC111115064	111115064
LOC111129680	111129680
LOC111115059	111115059
LOC111127026	111127026
LOC111128351	111128351
LOC111128350	111128350
LOC111103072	111103072
LOC111127022	111127022
LOC111115050	111115050
LOC111128359	111128359
LOC111130679	111130679
LOC111130678	111130678
LOC111130676	111130676
LOC111116389	111116389
LOC111115058	111115058
LOC111130672	111130672
LOC111127071	111127071
LOC111127072	111127072
LOC111127078	111127078
LOC111127075	111127075
LOC111115080	111115080
LOC111115088	111115088
LOC111115087	111115087
LOC111127081	111127081
LOC111127082	111127082
LOC111103090	111103090
LOC111127084	111127084
LOC111127089	111127089
LOC111103096	111103096
LOC111127086	111127086
LOC111103097	111103097
LOC111103095	111103095
LOC111115072	111115072
LOC111115079	111115079
LOC111128381	111128381
LOC111127051	111127051
LOC111128388	111128388
LOC111128387	111128387
LOC111128383	111128383
LOC111127053	111127053
LOC111127054	111127054
LOC111127060	111127060
LOC111127061	111127061
LOC111127067	111127067
LOC111128398	111128398
LOC111127063	111127063
LOC111128397	111128397
LOC111128396	111128396
LOC111115099	111115099
LOC111115095	111115095
LOC111115097	111115097
LOC111127094	111127094
LOC111127095	111127095
LOC111127090	111127090
LOC111127091	111127091
LOC111127096	111127096
LOC111105903	111105903
LOC111105900	111105900
LOC111105909	111105909
LOC111105908	111105908
LOC111105907	111105907
LOC111105904	111105904
LOC111117904	111117904
LOC111117902	111117902
LOC111105925	111105925
LOC111105923	111105923
LOC111105929	111105929
LOC111105912	111105912
LOC111129904	111129904
LOC111129901	111129901
LOC111129900	111129900
LOC111129907	111129907
LOC111129906	111129906
LOC111129908	111129908
LOC111117921	111117921
LOC111117922	111117922
LOC111117928	111117928
LOC111105947	111105947
LOC111105944	111105944
LOC111105942	111105942
LOC111105941	111105941
LOC111105949	111105949
LOC111105936	111105936
LOC111104603	111104603
LOC111105932	111105932
LOC111105937	111105937
LOC111117947	111117947
LOC111116615	111116615
LOC111117944	111117944
LOC111116610	111116610
LOC111116611	111116611
LOC111105961	111105961
LOC111130918	111130918
LOC111130916	111130916
LOC111130915	111130915
LOC111129936	111129936
LOC111128605	111128605
LOC111130925	111130925
LOC111104638	111104638
LOC111129935	111129935
LOC111128604	111128604
LOC111103307	111103307
LOC111104637	111104637
LOC111129938	111129938
LOC111103304	111103304
LOC111105967	111105967
LOC111129937	111129937
LOC111103305	111103305
LOC111130921	111130921
LOC111130920	111130920
LOC111104633	111104633
LOC111129934	111129934
LOC111129939	111129939
LOC111103309	111103309
LOC111104639	111104639
LOC111116603	111116603
LOC111129940	111129940
LOC111130929	111130929
LOC111130928	111130928
LOC111116607	111116607
LOC111130926	111130926
LOC111129947	111129947
LOC111130935	111130935
LOC111129949	111129949
LOC111104625	111104625
LOC111129948	111129948
LOC111128617	111128617
LOC111129943	111129943
LOC111128612	111128612
LOC111130932	111130932
LOC111105954	111105954
LOC111130931	111130931
LOC111129945	111129945
LOC111130930	111130930
LOC111129944	111129944
LOC111128619	111128619
LOC111104629	111104629
LOC111117965	111117965
LOC111115301	111115301
LOC111117964	111117964
LOC111105980	111105980
LOC111129914	111129914
LOC111129916	111129916
LOC111105989	111105989
LOC111129915	111129915
LOC111104657	111104657
LOC111129910	111129910
LOC111103325	111103325
LOC111129912	111129912
LOC111103322	111103322
LOC111104654	111104654
LOC111129911	111129911
LOC111103323	111103323
LOC111105984	111105984
LOC111116630	111116630
LOC111115300	111115300
LOC111129917	111129917
LOC111116627	111116627
LOC111116628	111116628
LOC111117954	111117954
LOC111117955	111117955
LOC111117952	111117952
LOC111117953	111117953
LOC111103310	111103310
LOC111105971	111105971
LOC111104640	111104640
LOC111130908	111130908
LOC111129925	111129925
LOC111129924	111129924
LOC111130913	111130913
LOC111130912	111130912
LOC111103315	111103315
LOC111103314	111103314
LOC111129923	111129923
LOC111103311	111103311
LOC111129922	111129922
LOC111105973	111105973
LOC111104642	111104642
LOC111117989	111117989
LOC111117988	111117988
LOC111115323	111115323
LOC111117985	111117985
LOC111116654	111116654
LOC111117986	111117986
LOC111127310	111127310
LOC111129971	111129971
LOC111103343	111103343
LOC111127311	111127311
LOC111103340	111103340
LOC111128642	111128642
LOC111104671	111104671
LOC111129970	111129970
LOC111127317	111127317
LOC111130969	111130969
LOC111127318	111127318
LOC111129979	111129979
LOC111128648	111128648
LOC111130966	111130966
LOC111103349	111103349
LOC111127313	111127313
LOC111128645	111128645
LOC111103346	111103346
LOC111127314	111127314
LOC111129975	111129975
LOC111103347	111103347
LOC111127315	111127315
LOC111130963	111130963
LOC111103344	111103344
LOC111104676	111104676
LOC111127316	111127316
LOC111103345	111103345
LOC111104675	111104675
LOC111117983	111117983
LOC111116653	111116653
LOC111115321	111115321
LOC111117980	111117980
LOC111116646	111116646
LOC111117975	111117975
LOC111104663	111104663
LOC111129982	111129982
LOC111104662	111104662
LOC111127322	111127322
LOC111129985	111129985
LOC111127323	111127323
LOC111129980	111129980
LOC111103339	111103339
LOC111128659	111128659
LOC111103337	111103337
LOC111104669	111104669
LOC111130977	111130977
LOC111103338	111103338
LOC111105999	111105999
LOC111127324	111127324
LOC111104667	111104667
LOC111129986	111129986
LOC111104666	111104666
LOC111128658	111128658
LOC111103333	111103333
LOC111130972	111130972
LOC111117973	111117973
LOC111117970	111117970
LOC111114019	111114019
LOC111115346	111115346
LOC111116676	111116676
LOC111116677	111116677
LOC111129950	111129950
LOC111103364	111103364
LOC111129952	111129952
LOC111128621	111128621
LOC111102031	111102031
LOC111129951	111129951
LOC111103363	111103363
LOC111130939	111130939
LOC111104691	111104691
LOC111130938	111130938
LOC111104690	111104690
LOC111128626	111128626
LOC111130946	111130946
LOC111128629	111128629
LOC111102039	111102039
LOC111130944	111130944
LOC111129953	111129953
LOC111128622	111128622
LOC111102038	111102038
LOC111129956	111129956
LOC111128625	111128625
LOC111130941	111130941
LOC111103366	111103366
LOC111129955	111129955
LOC111130940	111130940
LOC111103367	111103367
LOC111102036	111102036
LOC111114011	111114011
LOC111115341	111115341
LOC111115343	111115343
LOC111115340	111115340
LOC111115338	111115338
LOC111114009	111114009
LOC111117996	111117996
LOC111116665	111116665
LOC111115337	111115337
LOC111129961	111129961
LOC111102022	111102022
LOC111103354	111103354
LOC111102023	111102023
LOC111127300	111127300
LOC111103351	111103351
LOC111102020	111102020
LOC111102021	111102021
LOC111130949	111130949
LOC111129969	111129969
LOC111129968	111129968
LOC111127309	111127309
LOC111128639	111128639
LOC111102029	111102029
LOC111127302	111127302
LOC111103357	111103357
LOC111104689	111104689
LOC111127303	111127303
LOC111130953	111130953
LOC111103358	111103358
LOC111104688	111104688
LOC111129967	111129967
LOC111130952	111130952
LOC111103355	111103355
LOC111129966	111129966
LOC111130951	111130951
LOC111103356	111103356
LOC111104686	111104686
LOC111117995	111117995
LOC111115333	111115333
LOC111117993	111117993
LOC111138006	111138006
LOC111114037	111114037
LOC111115368	111115368
LOC111114036	111114036
LOC111116698	111116698
LOC111114039	111114039
