"","WBB-WBV-W69","WBG-BBB-W56","WBG-WBG-W44","WBO-BBR-W03","WBO-WBV-W64","WBR-BBY-W25","WBV-WBO-W23","WBV-WBR-W12","WBY-BBV-W65","WBY-BBY-W30","WPB-BPG-G45","WPO-BPO-G16","WPO-BPY-G28","WPR-BPY-G25","WPV-BPR-G11"
"LOC111137091",3,7,1,0,10,0,3,0,7,0,0,1,0,3,0
"LOC111136382",3,0,0,0,2,0,0,0,0,1,2,2,0,0,0
"LOC111136386",7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"LOC111135063",4,1,1,0,4,0,0,1,7,3,1,1,0,1,0
"LOC111134597",9,12,0,0,12,1,2,0,13,1,7,1,2,0,0
"LOC111134109",0,2,0,0,0,0,0,1,0,0,2,0,1,0,0
"LOC111134108",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"LOC111134111",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111138281",0,0,1,0,0,0,0,0,4,0,0,0,0,0,1
"LOC111133171",4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"LOC111135062",0,10,0,1,0,0,0,0,9,0,0,0,0,0,0
"LOC111137303",0,1,0,0,4,1,0,0,0,0,0,0,0,1,0
"LOC111137302",1,0,0,0,4,0,0,0,0,0,1,0,0,0,0
"LOC111134189",2,5,2,0,5,0,0,0,1,2,0,2,0,2,0
"LOC111132521",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
"LOC111134704",0,0,4,0,0,1,0,0,0,1,1,0,0,1,0
"LOC111134703",2,1,0,0,5,0,0,0,0,0,2,0,0,1,0
"LOC111136425",2,0,0,0,2,0,1,0,1,0,3,0,0,0,0
"LOC111135238",11,4,1,1,13,1,3,1,10,1,7,5,0,5,0
"LOC111137821",0,0,0,0,0,0,0,0,2,0,1,0,0,0,1
"LOC111134558",5,5,2,0,14,1,3,1,9,4,1,5,1,2,0
"LOC111134632",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC111136981",0,1,2,0,0,1,0,0,1,2,0,1,0,0,0
"LOC111132071",0,3,0,0,3,0,4,0,0,0,0,0,0,0,0
"LOC111099206",22,1,1,2,3,0,0,0,0,0,1,3,0,0,0
"LOC111099205",0,1,0,0,0,0,5,0,0,1,0,0,0,3,0
"LOC111135120",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"LOC111138349",0,0,0,0,1,0,3,1,6,0,0,0,0,0,0
"LOC111136176",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"LOC111132529",4,0,1,0,0,0,2,0,2,1,0,4,0,5,0
"LOC111132050",4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111137769",2,3,1,0,5,0,1,0,4,1,0,2,0,0,0
"LOC111134754",29,28,4,5,46,28,28,10,14,24,25,22,4,30,190
"LOC111134757",12,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"LOC111134762",18,2,0,1,0,0,0,0,0,0,0,5,0,0,0
"LOC111132534",0,2,0,0,5,0,1,0,0,0,6,3,0,0,0
"LOC111138217",20,1,3,0,42,1,4,2,9,17,10,6,1,7,92
"LOC111138066",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"LOC111133951",3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111137112",5,4,0,0,1,0,0,1,2,0,1,0,0,9,0
"LOC111137947",5,9,0,0,8,2,4,0,5,6,13,8,0,1,0
"LOC111136556",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"LOC111136939",0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
"LOC111134834",4,1,1,0,3,2,2,2,3,0,0,1,0,17,1
"LOC111137572",51,3,10,3,25,16,13,1,27,35,19,9,0,22,60
"LOC111137571",2,2,1,0,3,0,2,0,1,0,3,2,0,0,0
"LOC111138348",2,2,0,0,2,0,0,0,0,0,1,0,0,0,0
"LOC111135911",876,819,145,48,671,213,257,67,549,362,353,214,290,363,14
"LOC111138035",10,1,0,1,4,0,0,0,0,0,0,0,0,0,0
"LOC111134336",2,3,0,0,3,0,0,0,3,5,2,0,0,3,0
"LOC111136074",6,5,0,0,7,0,5,1,2,0,1,7,0,3,0
"LOC111133872",0,0,1,1,1,0,20,0,17,0,0,0,1,0,0
"LOC111134542",17,2,6,1,1,0,1,0,0,0,0,4,0,1,0
"LOC111132540",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"LOC111134548",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC111134530",0,2,0,0,3,0,0,1,0,6,1,0,0,0,0
"LOC111134532",0,0,1,0,1,0,0,0,0,17,1,0,0,2,1
"LOC111134527",805,493,115,45,630,175,196,80,521,309,326,207,60,447,121
"LOC111138024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111137342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111134087",192,209,35,12,146,50,80,20,180,84,100,65,88,81,4
"LOC111137466",0,1,1,0,29,0,1,4,0,0,6,0,0,1,0
"LOC111137012",0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
"LOC111132956",1,2,2,0,2,3,1,0,7,3,3,3,0,4,0
"LOC111135634",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111137270",126,100,41,12,106,38,46,13,84,61,66,47,119,37,2
"LOC111134081",0,3,0,0,1,4,0,0,2,0,0,2,0,3,0
"LOC111135700",1,0,0,0,4,1,0,0,0,0,2,0,0,1,0
"LOC111135114",6,5,1,0,0,0,1,0,0,5,4,3,1,0,0
"LOC111135113",0,31,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111134202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111132045",7,7,0,1,5,7,2,2,4,0,1,2,1,1,0
"LOC111136598",1,3,1,0,2,0,3,0,3,0,1,0,0,0,0
"LOC111135786",1,7,0,0,3,2,2,0,5,5,4,0,0,11,0
"LOC111099177",0,2,4,0,0,0,0,0,2,0,0,0,1,0,0
"LOC111135757",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"LOC111135607",1,1,1,0,1,0,1,0,3,1,1,0,0,0,0
"LOC111135603",0,1,0,0,2,0,0,1,4,1,0,0,0,0,0
"LOC111135590",79,74,16,9,69,13,20,7,78,20,30,17,49,32,1
"LOC111135601",0,0,0,0,27,0,0,0,0,0,2,0,0,0,0
"LOC111133429",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111133504",13,8,0,1,1,0,0,0,1,1,0,0,0,2,0
"LOC111099125",2,0,0,0,2,0,2,0,0,0,1,0,0,0,0
"LOC111132559",0,2,0,0,1,1,1,0,1,0,0,3,0,0,0
"LOC111135295",2,0,1,0,7,0,0,0,0,0,0,3,0,0,0
"LOC111137219",0,0,0,0,19,0,1,0,0,2,0,0,0,0,0
"LOC111133323",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"LOC111099060",0,56,0,0,2,0,0,0,1,0,0,0,0,0,1
"LOC111132560",3,4,2,0,1,0,1,1,4,1,3,0,0,1,1
"LOC111137997",76,49,5,7,55,37,13,7,48,20,29,21,151,30,1
"LOC111135492",3,5,1,0,11,0,3,1,18,3,1,0,0,3,0
"LOC111136030",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111136033",4,0,0,0,4,0,3,0,0,0,0,0,0,0,0
"LOC111132564",0,0,0,0,0,0,0,0,1,5,1,1,0,0,1
"LOC111134422",237,221,38,12,155,55,67,21,130,116,95,79,205,106,4
"LOC111135858",0,3,0,0,1,0,0,0,0,0,3,0,0,0,0
"LOC111138367",5,3,0,0,2,0,3,0,7,1,3,0,0,1,0
"LOC111138366",0,7,3,0,3,0,1,0,0,1,0,0,0,0,0
"LOC111138054",0,0,1,0,1,0,0,0,7,1,1,0,0,0,0
"LOC111136978",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"LOC111133550",2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"LOC111136043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111134769",0,1,0,0,1,0,0,0,1,2,2,0,0,1,0
"LOC111132925",2,0,0,0,2,2,1,0,0,0,2,0,0,2,0
"LOC111132569",1,4,1,0,15,0,0,0,8,0,2,0,0,0,0
"LOC111135108",117,122,38,13,80,51,51,19,70,78,75,34,78,72,4
"LOC111132574",0,1,0,0,0,0,0,0,1,0,0,1,1,13,0
"LOC111138475",1,2,1,0,0,0,0,1,0,0,0,0,3,0,0
"LOC111134511",4,1,2,1,2,1,2,1,2,0,0,0,0,2,0
"LOC111135558",2,0,0,0,2,0,2,0,2,0,0,0,0,1,0
"LOC111135223",1,3,0,0,7,0,4,1,20,3,4,3,0,9,0
"LOC111134076",0,3,0,0,0,0,1,0,0,0,4,0,0,0,0
"LOC111137323",0,0,0,0,0,0,12,0,0,0,0,0,1,0,0
"LOC111136509",20,18,0,1,1,0,0,0,0,0,0,0,0,1,0
"LOC111136510",1,5,0,0,0,1,3,2,2,4,0,0,0,0,0
"LOC111137077",12,20,12,1,19,10,11,3,29,17,14,5,2,22,84
"LOC111136314",0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
"LOC111134178",3,0,0,0,2,0,3,0,2,2,3,0,1,2,0
"LOC111135565",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"LOC111133470",0,3,0,0,0,0,0,0,0,1,0,1,0,1,0
"LOC111135332",14,3,0,0,0,0,1,0,0,0,0,1,0,0,0
"LOC111136486",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"LOC111133216",9,5,0,1,0,1,2,1,3,1,2,1,0,0,0
"LOC111135277",2,4,1,0,0,0,0,0,29,0,2,0,0,0,0
"LOC111136429",5,3,4,0,9,1,2,1,4,9,6,2,0,0,0
"LOC111138082",1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
"LOC111132595",0,0,0,0,0,0,0,0,56,0,0,2,0,1,0
"LOC111136400",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"LOC111132598",0,0,0,0,16,0,0,0,0,1,0,0,0,0,0
"LOC111136674",0,20,2,1,0,0,2,0,11,1,6,9,0,0,0
"LOC111137777",0,0,0,0,7,0,2,0,2,0,1,0,0,3,0
"LOC111137567",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111136671",0,0,0,0,0,0,0,0,32,18,0,0,1,0,0
"LOC111138362",0,0,4,0,14,0,2,0,8,5,0,2,0,5,0
"LOC111132600",2,0,0,0,5,0,0,0,4,3,3,0,0,0,0
"LOC111134911",0,4,0,0,1,0,0,0,1,1,3,0,0,0,0
"LOC111134910",12,6,0,0,11,4,0,1,4,1,4,2,0,2,0
"LOC111138154",0,0,0,0,18,0,0,0,3,2,1,0,0,0,0
"LOC111137702",369,466,63,20,294,123,109,63,370,196,142,94,35,171,229
"LOC111137907",0,2,0,0,0,0,0,0,0,1,1,0,9,1,0
"LOC111138404",5,3,0,0,8,0,1,1,0,0,1,3,0,0,0
"LOC111137889",0,14,0,0,0,0,0,0,0,0,0,0,0,1,0
"LOC111138219",1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"LOC111136546",2,0,0,0,2,0,1,0,4,1,2,0,0,0,0
"LOC111134906",12,12,0,1,6,2,0,2,5,3,2,7,0,1,0
"LOC111135909",0,11,0,0,0,0,0,0,0,0,1,1,0,0,1
"LOC111132615",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"LOC111135573",0,0,0,0,3,1,0,0,1,0,0,0,0,5,0
"LOC111132617",0,1,0,0,0,1,0,0,4,2,0,0,0,0,0
"LOC111133903",33,31,9,1,21,12,8,2,36,21,12,8,0,17,104
"LOC111133905",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"LOC111137585",3,9,2,1,14,2,4,1,17,5,7,3,0,4,0
"LOC111136654",1,3,1,0,2,0,1,0,0,0,0,1,0,1,0
"LOC111137208",3,14,0,2,3,0,2,0,3,3,2,2,1,2,0
"LOC111136923",3,3,0,0,6,1,0,0,1,0,1,0,0,0,0
"LOC111132104",5,1,1,3,1,2,2,1,19,1,0,0,2,5,0
"LOC111134779",65,2,4,3,0,0,0,0,0,0,0,4,0,0,0
"LOC111134778",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111134775",5,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"LOC111134777",13,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"LOC111134780",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
"LOC111132343",1,1,0,0,0,0,0,1,0,0,0,0,0,3,0
"LOC111133749",6,0,0,0,3,0,0,0,0,1,2,0,0,0,0
"LOC111134421",5,5,1,0,13,0,2,0,6,0,0,1,0,1,0
"LOC111133530",0,3,0,0,3,1,0,0,0,2,1,0,0,1,0
"LOC111132985",5,0,0,0,10,2,1,0,2,8,7,0,0,3,0
"LOC111136204",9,2,0,0,9,0,1,0,0,2,1,2,0,0,0
"LOC111136634",5,4,1,0,6,0,3,0,3,1,5,10,0,3,0
"LOC111132623",0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"LOC111133784",3,2,1,0,4,0,1,0,4,0,2,0,0,0,0
"LOC111135025",0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"LOC111133796",0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
"LOC111138342",3,2,0,0,5,1,1,0,5,0,2,1,1,3,0
"LOC111133661",8,7,5,0,4,3,2,1,0,7,2,1,0,0,0
"LOC111135214",0,0,0,0,1,2,0,0,4,0,0,0,0,1,0
"LOC111132649",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"LOC111135307",0,0,0,0,10,0,0,0,0,0,2,0,0,0,0
"LOC111134952",1,1,14,0,2,0,0,0,2,0,1,1,0,0,0
"LOC111138335",0,0,0,1,0,0,0,0,0,0,1,1,0,2,0
"LOC111133565",2,5,0,0,11,0,2,0,4,2,6,0,0,4,0
"LOC111137827",7,1,0,0,3,0,3,2,6,0,1,3,1,4,0
"LOC111138088",1,1,1,1,0,0,0,2,0,0,1,2,0,0,0
"LOC111132654",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"LOC111137647",1,13,0,0,0,1,0,2,1,11,1,1,0,0,0
"LOC111099181",0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
"LOC111134808",1,1,2,0,1,1,0,0,1,5,7,0,0,0,0
"LOC111134799",0,5,1,0,24,1,0,0,11,4,6,0,1,0,0
"LOC111134797",0,0,1,0,0,0,0,0,1,0,1,0,0,2,0
"LOC111134817",424,274,65,22,294,127,90,26,274,171,151,92,168,132,4
"LOC111134810",9,23,3,3,22,9,4,2,14,23,11,6,63,17,0
"LOC111134818",0,0,0,0,1,0,0,0,0,1,10,1,0,0,0
"LOC111138010",38,0,0,3,0,0,0,0,2,0,0,2,0,1,0
"LOC111136972",0,0,0,1,0,1,1,0,0,0,0,0,0,3,0
"LOC111138263",0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"LOC111137624",2,4,0,0,3,0,0,0,0,12,3,0,0,0,0
"LOC111133691",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111136540",71,1,0,5,18,0,0,0,0,2,1,9,0,0,0
"LOC111138328",0,0,0,2,0,0,0,0,1,0,0,0,0,19,0
"LOC111133741",4,17,1,0,3,10,0,0,1,1,1,0,0,0,0
"LOC111136480",0,0,0,0,4,0,3,0,0,1,1,0,0,0,0
"LOC111132080",4,0,0,0,3,0,0,0,0,0,11,0,0,0,0
"LOC111132081",0,6,0,0,11,1,5,0,0,0,0,2,0,2,0
"LOC111135702",1,0,0,0,0,0,0,0,13,0,0,6,0,0,0
"LOC111137618",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"LOC111135782",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"LOC111132671",3,1,4,0,0,2,3,0,25,0,0,0,1,0,0
"LOC111134937",1,0,0,0,2,0,0,1,0,2,0,0,0,0,0
"LOC111134936",0,0,0,0,1,0,0,0,4,1,0,0,0,6,0
"LOC111137577",0,0,0,0,1,0,0,0,4,0,1,0,0,0,0
"LOC111134467",5,8,0,0,7,1,1,1,2,3,0,2,0,1,0
"LOC111134468",1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111133234",1,0,1,0,3,0,0,0,2,3,1,0,0,0,0
"LOC111133902",0,0,0,0,0,0,5,0,0,0,6,0,0,0,0
"LOC111134011",0,0,0,0,0,9,0,0,0,11,0,0,0,0,0
"LOC111132678",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"LOC111138240",0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"LOC111134251",0,0,0,0,0,0,0,0,0,1,0,12,0,0,0
"LOC111138456",3,0,0,0,1,0,0,0,1,2,2,1,0,0,0
"LOC111137366",0,0,0,0,1,0,0,0,1,1,3,0,0,0,0
"LOC111133671",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"LOC111136533",2,1,0,0,7,8,2,0,2,4,0,1,2,5,0
"LOC111134249",2,3,1,0,0,1,1,0,2,1,0,1,1,0,0
"LOC111134676",6,0,0,0,8,0,1,0,3,0,1,1,0,0,0
"LOC111133850",5,1,0,0,1,0,1,0,0,0,5,0,0,0,0
"LOC111134788",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
"LOC111137242",22,41,3,2,40,9,2,3,15,17,12,10,1,7,67
"LOC111134642",7,7,0,0,6,1,3,0,11,4,5,0,0,1,0
"LOC111136260",1,0,0,1,3,0,2,0,4,2,6,2,0,0,0
"LOC111138373",1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
"LOC111133966",0,0,0,0,0,0,0,0,10,0,0,1,0,0,0
"LOC111099043",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111136917",8,2,0,0,2,0,1,0,0,0,0,0,1,0,0
"LOC111133547",0,0,0,0,1,0,0,0,32,0,18,0,0,0,0
"LOC111135982",262,231,46,14,203,68,62,8,187,135,83,61,11,84,48
"LOC111138336",0,1,0,0,1,0,0,0,2,3,1,0,0,1,0
"LOC111132687",3,7,1,0,0,1,0,0,0,1,1,0,0,0,0
"LOC111133630",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"LOC111132928",1,0,0,0,0,0,0,0,0,0,0,6,0,1,0
"LOC111132690",7,1,2,0,7,1,2,0,0,5,2,2,0,1,0
"LOC111132691",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"LOC111136172",21,7,2,0,6,0,2,1,1,4,2,3,0,0,0
"LOC111136169",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111136994",0,2,1,0,3,7,0,0,3,2,0,0,0,2,0
"LOC111136991",3,7,0,0,3,3,3,0,9,4,7,5,0,1,0
"LOC111136996",0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111136997",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"LOC111132038",0,0,0,0,0,0,7,0,0,0,0,0,2,1,0
"LOC111136242",3,1,0,0,1,0,1,0,1,0,0,1,0,0,0
"LOC111137666",15,0,2,0,4,3,2,0,5,1,5,0,0,0,0
"LOC111135655",0,0,1,1,3,0,6,0,0,3,4,1,0,1,0
"LOC111135656",1,0,1,0,4,0,1,0,0,0,7,0,0,3,0
"LOC111135667",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"LOC111135657",8,1,0,0,2,0,4,0,3,1,1,2,0,0,0
"LOC111138389",3,3,1,0,6,0,2,0,4,0,2,3,0,0,0
"LOC111133242",5,13,1,0,3,1,2,0,7,3,0,1,0,1,0
"LOC111132715",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
"LOC111132717",5,1,0,2,1,0,1,0,0,0,0,0,0,2,0
"LOC111136273",0,0,0,0,14,5,5,0,1,0,2,0,1,1,0
"LOC111135324",15,7,2,0,2,1,1,1,9,3,4,4,0,1,0
"LOC111137984",4,1,0,0,4,1,3,0,0,5,1,0,0,1,0
"LOC111137872",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"LOC111138338",4,1,0,0,3,0,0,0,0,1,0,1,0,0,0
"LOC111135787",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"LOC111133699",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111135495",1,0,0,0,92,0,0,0,0,3,12,1,0,3,0
"LOC111135523",15,7,0,1,9,0,2,1,4,5,2,7,0,3,0
"LOC111135522",0,1,0,0,22,0,4,0,20,2,1,2,0,2,0
"LOC111135509",0,7,0,0,0,0,0,0,1,0,0,1,0,0,0
"LOC111135505",5,10,0,0,12,1,0,1,8,0,2,0,0,14,0
"LOC111135506",10,7,0,0,18,1,0,1,7,2,11,1,0,8,0
"LOC111135500",0,8,1,0,1,0,0,0,6,7,4,0,0,17,0
"LOC111135502",1,2,0,0,0,1,0,0,3,0,0,2,0,3,0
"LOC111137034",0,0,0,0,0,0,0,0,0,1,36,0,0,0,0
"LOC111134933",4,0,0,0,2,0,0,0,0,1,0,0,0,2,0
"LOC111132642",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111134604",0,7,0,0,1,0,0,0,0,1,0,0,0,0,0
"LOC111138056",2,1,0,0,0,0,0,0,4,0,0,1,0,0,0
"LOC111137757",0,0,0,0,11,1,0,3,18,0,1,0,0,2,0
"LOC111132207",7,8,1,2,10,2,1,0,11,5,0,8,0,3,0
"LOC111133071",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"LOC111137233",2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"LOC111137234",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111134226",0,0,0,0,0,0,9,0,1,0,5,0,0,0,0
"LOC111132749",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111133225",4,0,0,1,3,2,0,0,0,0,2,1,0,18,0
"LOC111138202",2,5,3,0,6,1,0,0,2,2,4,0,0,1,0
"LOC111134326",2,0,0,0,0,4,0,0,0,0,1,0,0,0,0
"LOC111134974",1,1,0,0,1,0,0,0,0,2,0,0,0,0,0
"LOC111134978",15,9,0,0,2,0,4,0,3,0,1,2,0,0,0
"LOC111134782",6,3,1,1,1,1,2,0,4,2,2,0,0,8,0
"LOC111099040",3,107,16,1,1,2,0,0,13,4,43,2,0,1,0
"LOC111135885",0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
"LOC111137301",7,0,0,0,6,0,8,0,0,0,1,1,1,0,0
"LOC111134591",1,0,0,0,4,1,2,0,3,0,0,0,0,0,0
"LOC111135303",2,3,0,0,7,0,3,0,2,2,0,0,0,4,0
"LOC111136646",3,1,0,0,9,2,2,0,0,1,0,2,0,1,0
"LOC111132783",4,0,0,0,6,1,3,0,1,0,0,1,2,2,0
"LOC111133276",3,5,0,0,5,0,1,0,0,5,3,2,1,1,0
"LOC111133299",0,0,0,0,2,0,0,0,0,3,1,0,1,0,0
"LOC111133279",6,7,0,2,5,0,2,0,7,2,2,0,2,6,0
"LOC111133287",6,9,0,0,3,1,2,1,4,1,5,1,1,3,0
"LOC111133297",6,6,0,0,11,2,0,1,5,3,2,0,0,1,0
"LOC111133313",1,0,1,0,0,0,1,0,0,6,0,0,0,3,0
"LOC111133278",7,5,0,1,1,2,1,1,2,4,5,5,0,1,0
"LOC111132795",1,2,0,0,1,0,1,0,0,0,0,0,0,1,0
"LOC111100274",4,0,0,0,0,0,0,0,2,0,0,0,0,3,0
"LOC111100275",3,9,1,0,4,0,3,0,3,2,1,1,0,0,1
"LOC111100655",7,1,0,0,2,0,1,0,1,1,1,0,0,0,0
"LOC111101204",1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"LOC111099521",7,2,0,0,1,1,0,0,2,3,0,0,0,0,0
"LOC111099631",0,0,0,1,0,4,1,0,0,0,0,8,0,0,0
"LOC111100125",7,5,0,0,4,1,1,1,3,3,2,1,0,3,0
"LOC111101381",0,1,1,0,0,1,0,0,1,0,0,0,0,3,0
"LOC111100659",7,4,2,0,0,2,6,1,8,2,2,1,0,1,0
"LOC111100660",6,0,0,0,0,0,1,0,2,0,0,1,0,1,0
"LOC111100665",1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"LOC111100667",3,0,0,0,2,0,1,1,0,0,2,0,0,3,0
"LOC111100669",0,0,1,0,7,2,1,0,7,2,20,0,0,10,0
"LOC111099917",3,1,0,1,6,0,0,0,3,3,6,1,0,7,0
"LOC111100932",1,1,0,0,2,0,1,0,1,2,0,0,0,3,0
"LOC111100919",1,0,0,0,1,0,0,0,0,0,10,0,0,0,0
"LOC111100931",16,0,0,1,1,0,1,0,0,0,14,1,0,0,0
"LOC111100930",10,5,0,0,8,2,0,2,1,1,2,1,1,10,0
"LOC111100959",5,0,0,0,3,0,1,0,2,0,0,1,0,2,0
"LOC111100926",0,1,0,0,1,0,0,2,0,1,1,0,0,0,0
"LOC111100960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111100824",0,0,0,0,2,0,0,0,2,0,0,5,0,0,0
"LOC111100815",7,5,0,0,5,0,1,4,3,1,8,4,0,0,1
"LOC111100819",0,0,0,0,1,0,0,0,0,2,3,2,0,0,1
"LOC111100828",1,0,0,0,0,0,0,0,11,2,0,0,0,0,0
"LOC111100826",2,2,0,0,5,0,0,2,3,0,0,1,0,0,0
"LOC111100712",0,37,0,0,0,1,0,0,12,0,1,0,0,0,0
"LOC111100818",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"LOC111101425",4,0,0,0,3,0,0,0,1,0,0,1,0,0,0
"LOC111101752",7,7,1,0,15,3,0,0,8,3,6,2,1,2,0
"LOC111101510",15,12,0,3,0,4,1,1,1,2,1,0,0,2,0
"LOC111101073",2,3,0,0,0,1,0,0,4,0,0,0,0,0,0
"LOC111100526",0,0,4,0,0,0,0,0,0,0,1,6,0,0,0
"LOC111100529",0,0,1,0,0,0,0,1,0,0,3,2,0,0,0
"LOC111100531",5,0,0,0,4,0,1,0,12,19,4,13,0,1,0
"LOC111100525",0,0,2,0,0,0,0,0,0,0,3,1,0,0,0
"LOC111101801",0,33,0,0,0,0,0,0,1,0,0,0,0,0,0
"LOC111099816",1,3,1,0,0,0,0,0,1,1,0,0,0,2,0
"LOC111099601",0,0,1,0,6,1,1,0,4,0,1,0,0,3,0
"LOC111102297",0,0,0,1,2,1,0,0,1,1,0,0,0,3,0
"LOC111099989",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"LOC111099940",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0
"LOC111102282",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"LOC111100753",0,2,0,0,5,0,3,0,0,0,0,0,1,0,0
"LOC111100755",0,4,1,0,0,3,0,3,0,0,0,0,0,0,0
"LOC111101656",0,0,3,0,0,0,2,1,7,0,0,0,0,0,0
"LOC111101664",1,0,0,0,1,1,1,0,0,0,2,1,0,1,0
"LOC111101653",1,0,0,0,7,0,1,0,0,0,0,0,0,0,0
"LOC111100766",0,13,0,0,0,1,0,0,1,0,3,0,0,0,0
"LOC111101673",0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
"LOC111101661",1,1,5,0,0,0,5,1,8,0,0,0,1,0,0
"LOC111101643",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"LOC111101030",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"LOC111099834",0,5,0,0,0,1,1,0,0,0,0,3,0,0,0
"LOC111099797",1,0,4,0,0,2,2,0,2,2,0,0,2,0,0
"LOC111099691",2,0,1,0,0,0,0,0,24,0,0,0,0,0,0
"LOC111099551",3,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"LOC111101898",1,1,0,0,1,0,0,0,3,1,0,0,0,0,0
"LOC111101901",0,22,1,1,0,5,0,0,4,1,0,0,0,0,0
