"GO.IDs","GOslim","Term","gene_id"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111132156"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111137758"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111127135"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111104532"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111135626"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111134023"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111099909"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111131179"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111127728"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111109611"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111135553"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111112241"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111132047"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111101485"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111109706"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111103976"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111106516"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111108394"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111110219"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111101275"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111136673"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111123927"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111126473"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111132203"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111126347"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111127201"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111136375"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111121327"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111126526"
"GO:0030182","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111132932"
"GO:0030199","GO:0030198","extracellular matrix organization","LOC111124393"
"GO:0030200","GO:0006790;GO:0030163;GO:1901135","sulfur compound metabolic process;protein catabolic process;carbohydrate derivative metabolic process","LOC111120539"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111121092"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111108432"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111133444"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111115043"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111117031"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111114846"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111111428"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111117611"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111117641"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111127514"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111133929"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111111335"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111133398"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111131382"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111132880"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111107091"
"GO:0030203","GO:1901135","carbohydrate derivative metabolic process","LOC111131384"
"GO:0030206","GO:0006790;GO:1901135","sulfur compound metabolic process;carbohydrate derivative metabolic process","LOC111111504"
"GO:0030206","GO:0006790;GO:1901135","sulfur compound metabolic process;carbohydrate derivative metabolic process","LOC111130046"
"GO:0030206","GO:0006790;GO:1901135","sulfur compound metabolic process;carbohydrate derivative metabolic process","LOC111121591"
"GO:0030212","GO:1901135","carbohydrate derivative metabolic process","LOC111108691"
"GO:0030212","GO:1901135","carbohydrate derivative metabolic process","LOC111108614"
"GO:0030212","GO:1901135","carbohydrate derivative metabolic process","LOC111108649"
"GO:0030214","GO:1901135","carbohydrate derivative metabolic process","LOC111134231"
"GO:0030224","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111126980"
"GO:0030224","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111122971"
"GO:0030224","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111124030"
"GO:0030224","GO:0030154;GO:0048856","cell differentiation;anatomical structure development","LOC111127302"
"GO:0030239","GO:0007010;GO:0030154;GO:0048856","cytoskeleton organization;cell differentiation;anatomical structure development","LOC111121108"
"GO:0030239","GO:0007010;GO:0030154;GO:0048856","cytoskeleton organization;cell differentiation;anatomical structure development","LOC111121114"
"GO:0030239","GO:0007010;GO:0030154;GO:0048856","cytoskeleton organization;cell differentiation;anatomical structure development","LOC111115624"
"GO:0030239","GO:0007010;GO:0030154;GO:0048856","cytoskeleton organization;cell differentiation;anatomical structure development","LOC111114836"
"GO:0030242","GO:0006914","autophagy","LOC111135071"
"GO:0030242","GO:0006914","autophagy","LOC111127879"
"GO:0030242","GO:0006914","autophagy","LOC111118945"
"GO:0030242","GO:0006914","autophagy","LOC111135079"
"GO:0030242","GO:0006914","autophagy","LOC111129370"
"GO:0030242","GO:0006914","autophagy","LOC111132433"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111100889"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111101122"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111100890"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111100887"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111136067"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111101121"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111101119"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111106534"
"GO:0030258","GO:0006629","lipid metabolic process","LOC111099219"
"GO:0030317","GO:0007018;GO:0022414;GO:0048870","microtubule-based movement;reproductive process;cell motility","LOC111129372"
"GO:0030317","GO:0007018;GO:0022414;GO:0048870","microtubule-based movement;reproductive process;cell motility","LOC111129371"
"GO:0030318","GO:0030154","cell differentiation","LOC111122376"
"GO:0030318","GO:0030154","cell differentiation","LOC111121018"
"GO:0030327","GO:0030163","protein catabolic process","LOC111113709"
"GO:0030328","GO:0006575","cellular modified amino acid metabolic process","LOC111113709"
"GO:0030330","GO:0023052","signaling","LOC111135619"
"GO:0030334","GO:0048870","cell motility","LOC111106022"
"GO:0030334","GO:0048870","cell motility","LOC111108185"
"GO:0030334","GO:0048870","cell motility","LOC111106193"
"GO:0030334","GO:0048870","cell motility","LOC111108061"
"GO:0030334","GO:0048870","cell motility","LOC111108113"
"GO:0030334","GO:0048870","cell motility","LOC111106024"
"GO:0030334","GO:0048870","cell motility","LOC111108439"
"GO:0030334","GO:0048870","cell motility","LOC111106664"
"GO:0030334","GO:0048870","cell motility","LOC111106670"
"GO:0030334","GO:0048870","cell motility","LOC111108820"
"GO:0030334","GO:0048870","cell motility","LOC111135275"
"GO:0030334","GO:0048870","cell motility","LOC111108818"
"GO:0030334","GO:0048870","cell motility","LOC111106666"
"GO:0030334","GO:0048870","cell motility","LOC111100539"
"GO:0030334","GO:0048870","cell motility","LOC111107445"
"GO:0030334","GO:0048870","cell motility","LOC111106023"
"GO:0030334","GO:0048870","cell motility","LOC111106668"
"GO:0030335","GO:0048870","cell motility","LOC111108605"
"GO:0030335","GO:0048870","cell motility","LOC111124937"
"GO:0030335","GO:0048870","cell motility","LOC111107234"
"GO:0030335","GO:0048870","cell motility","LOC111130064"
"GO:0030335","GO:0048870","cell motility","LOC111131814"
"GO:0030335","GO:0048870","cell motility","LOC111107233"
"GO:0030335","GO:0048870","cell motility","LOC111108604"
"GO:0030335","GO:0048870","cell motility","LOC111112846"
"GO:0030336","GO:0048870","cell motility","LOC111100691"
"GO:0030336","GO:0048870","cell motility","LOC111110358"
"GO:0030336","GO:0048870","cell motility","LOC111106889"
"GO:0030336","GO:0048870","cell motility","LOC111110083"
"GO:0030336","GO:0048870","cell motility","LOC111138117"
"GO:0030336","GO:0048870","cell motility","LOC111110347"
"GO:0030336","GO:0048870","cell motility","LOC111103502"
"GO:0030388","GO:1901135","carbohydrate derivative metabolic process","LOC111130977"
"GO:0030388","GO:1901135","carbohydrate derivative metabolic process","LOC111103044"
"GO:0030388","GO:1901135","carbohydrate derivative metabolic process","LOC111135106"
"GO:0030388","GO:1901135","carbohydrate derivative metabolic process","LOC111136940"
"GO:0030388","GO:1901135","carbohydrate derivative metabolic process","LOC111124867"
"GO:0030388","GO:1901135","carbohydrate derivative metabolic process","LOC111103135"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111105743"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111107556"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111107554"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111129524"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111124957"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111108349"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111129481"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111124960"
"GO:0030422","GO:0031047","regulatory ncRNA-mediated gene silencing","LOC111107555"
"GO:0030433","GO:0030163","protein catabolic process","LOC111121134"
"GO:0030433","GO:0030163","protein catabolic process","LOC111123155"
"GO:0030433","GO:0030163","protein catabolic process","LOC111120797"
"GO:0030433","GO:0030163","protein catabolic process","LOC111107057"
"GO:0030433","GO:0030163","protein catabolic process","LOC111126087"
"GO:0030433","GO:0030163","protein catabolic process","LOC111138253"
"GO:0030433","GO:0030163","protein catabolic process","LOC111099122"
"GO:0030433","GO:0030163","protein catabolic process","LOC111125386"
"GO:0030433","GO:0030163","protein catabolic process","LOC111130396"
"GO:0030433","GO:0030163","protein catabolic process","LOC111115104"
"GO:0030433","GO:0030163","protein catabolic process","LOC111119730"
"GO:0030433","GO:0030163","protein catabolic process","LOC111101400"
"GO:0030433","GO:0030163","protein catabolic process","LOC111127763"
"GO:0030433","GO:0030163","protein catabolic process","LOC111123581"
"GO:0030433","GO:0030163","protein catabolic process","LOC111121034"
"GO:0030433","GO:0030163","protein catabolic process","LOC111135116"
"GO:0030433","GO:0030163","protein catabolic process","LOC111125459"
"GO:0030433","GO:0030163","protein catabolic process","LOC111134723"
"GO:0030433","GO:0030163","protein catabolic process","LOC111121932"
"GO:0030433","GO:0030163","protein catabolic process","LOC111119827"
"GO:0030433","GO:0030163","protein catabolic process","LOC111130295"
"GO:0030433","GO:0030163","protein catabolic process","LOC111109659"
"GO:0030433","GO:0030163","protein catabolic process","LOC111120881"
"GO:0030433","GO:0030163","protein catabolic process","LOC111121532"
"GO:0030433","GO:0030163","protein catabolic process","LOC111120710"
"GO:0030433","GO:0030163","protein catabolic process","LOC111121654"
"GO:0030433","GO:0030163","protein catabolic process","LOC111120016"
"GO:0030433","GO:0030163","protein catabolic process","LOC111124585"
"GO:0030433","GO:0030163","protein catabolic process","LOC111128269"
"GO:0030433","GO:0030163","protein catabolic process","LOC111133126"
"GO:0030433","GO:0030163","protein catabolic process","LOC111107136"
"GO:0030433","GO:0030163","protein catabolic process","LOC111108783"
"GO:0030433","GO:0030163","protein catabolic process","LOC111113209"
"GO:0030433","GO:0030163","protein catabolic process","LOC111129888"
"GO:0030433","GO:0030163","protein catabolic process","LOC111115050"
"GO:0030433","GO:0030163","protein catabolic process","LOC111107728"
"GO:0030433","GO:0030163","protein catabolic process","LOC111133262"
