,2018--BBB-WBO-B21-CV,2018--BBB-WBV-B70-CV,2018--BBO-BBO-B16-CV,2018--BBO-BBY-B27-CV,2018--BBO-WBO-B16-CV,2018--BBO-WBV-B64-CV,2018--BBR-BBB-B50-CV,2018--BBR-BBG-B38-CV,2018--BBR-BBY-B26-CV,2018--BBY-WBG-B42-CV,2018--BPO-BPO-O16-CV,2018--BPR-BPG-O38-CV,2018--BPR-BPR-O02-CV,2018--BPY-BPG-O42-CV,2018--BPY-BPY-O29-CV,2018--WBB-WBV-W69-CV,2018--WBG-BBB-W56-CV,2018--WBG-WBG-W44-CV,2018--WBO-BBR-W03-CV,2018--WBO-WBV-W64-CV,2018--WBR-BBY-W25-CV,2018--WBV-WBO-W23-CV,2018--WBV-WBR-W12-CV,2018--WBY-BBV-W65-CV,2018--WBY-BBY-W30-CV,2018--WPB-BPG-G45-CV,2018--WPO-BPO-G16-CV,2018--WPO-BPY-G28-CV,2018--WPR-BPY-G25-CV,2018--WPV-BPR-G11-CV
LOC111129182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129185,98,106,41,37,98,80,43,79,63,31,8,51,5,1,12,60,84,13,7,77,20,15,1,52,46,33,19,2,54,2
LOC111129186,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0
LOC111129187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129188,17,21,30,5,33,17,8,10,11,2,2,4,2,2,4,22,26,9,0,37,4,10,1,13,11,10,8,1,6,0
LOC111129189,197,133,119,102,182,185,65,92,170,48,23,87,16,11,21,191,170,35,15,101,51,50,13,89,64,99,53,7,81,113
LOC111129190,140,117,70,68,155,118,45,130,94,23,20,98,19,14,24,97,149,27,7,89,47,48,11,125,81,64,30,13,32,5
LOC111129191,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43,0,1,0,0,1,0,0,0,0,6,0,3,1
LOC111129192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129193,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129194,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129195,1,1,0,0,4,3,2,0,1,0,0,1,0,0,0,4,0,0,1,7,0,1,0,8,0,0,3,0,0,0
LOC111129196,0,1,5,1,3,2,0,1,3,0,1,0,0,0,0,1,4,0,1,4,0,0,0,2,3,0,5,0,0,0
LOC111129197,152,81,68,42,167,142,40,68,77,50,2,61,4,5,14,118,58,21,5,85,15,41,14,57,37,22,25,0,72,1
LOC111129198,2,8,7,0,0,3,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,1,0,0,0
LOC111129199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129205,0,2,2,0,2,0,0,4,0,1,2,3,0,0,1,4,2,0,0,2,0,0,0,1,0,8,3,0,1,0
LOC111129206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129208,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129212,38,46,26,13,40,47,6,23,18,7,2,12,1,0,4,32,25,7,0,27,10,12,5,17,9,11,3,1,27,3
LOC111129213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129215,3,11,2,9,9,2,4,2,7,4,1,6,0,1,3,12,8,1,0,7,0,0,0,40,3,2,0,1,3,0
LOC111129216,0,20,5,4,30,0,2,15,14,0,0,5,1,0,8,0,39,10,2,0,0,13,1,0,0,1,7,1,0,2
LOC111129217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LOC111129220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129221,190,139,96,68,199,137,44,126,99,34,17,80,18,9,27,95,76,20,2,102,36,43,14,75,45,54,35,4,94,1
LOC111129222,2,18,3,0,29,2,1,9,28,0,0,16,1,2,2,0,59,1,0,0,0,17,0,1,0,0,0,3,0,0
LOC111129223,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LOC111129224,46,25,43,11,42,31,13,58,28,4,2,34,5,3,11,20,12,15,2,14,10,3,4,14,11,13,3,2,13,0
LOC111129225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129228,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,3,0
LOC111129230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129231,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
LOC111129232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129238,4,5,1,12,3,5,2,0,3,4,0,9,1,0,5,17,4,0,2,9,0,8,0,4,2,3,2,2,0,0
LOC111129239,38,42,30,29,56,62,12,35,20,10,4,19,2,1,5,42,14,7,1,34,12,8,0,16,12,2,7,0,23,0
LOC111129240,3,0,5,0,2,3,0,2,1,4,0,3,0,1,2,6,11,1,1,4,0,5,0,3,0,9,2,0,2,0
LOC111129241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129242,0,4,5,1,0,7,1,0,0,1,0,0,1,0,0,15,0,1,1,3,1,1,0,1,3,2,1,0,0,1
LOC111129243,78,115,70,57,112,147,58,109,110,13,19,45,21,11,15,107,76,15,10,66,15,16,4,75,44,22,26,1,40,1
LOC111129244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LOC111129245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129251,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129255,8,5,0,5,6,1,2,2,5,0,1,6,2,2,1,10,6,1,2,4,17,1,0,5,4,0,2,0,0,0
LOC111129256,146,115,97,46,120,102,50,88,93,21,8,51,15,4,22,106,84,9,3,98,27,44,9,58,62,53,68,5,65,0
LOC111129257,104,71,79,38,106,72,61,59,68,20,11,30,10,14,18,151,84,21,3,105,22,29,6,90,41,69,25,5,31,1
LOC111129258,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LOC111129259,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
LOC111129260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129261,1,0,1,0,5,10,0,1,1,2,1,0,0,1,0,1,3,12,0,24,0,0,0,0,1,1,32,0,11,0
LOC111129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129263,5,4,12,0,8,13,6,7,8,1,1,2,0,0,1,10,8,14,0,31,0,3,7,5,7,4,13,0,38,1
LOC111129264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129265,74,47,48,28,47,47,22,35,19,15,1,21,1,0,7,49,20,8,4,50,11,13,4,23,14,21,6,1,30,2
LOC111129266,1,2,1,3,1,2,11,12,4,4,1,13,6,1,6,7,9,2,0,5,2,5,1,9,2,9,3,1,6,0
LOC111129267,3,0,12,14,12,5,10,16,9,1,0,0,4,2,1,34,14,0,0,9,4,4,0,33,5,6,2,0,7,0
LOC111129268,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
LOC111129269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129270,58,49,36,17,49,73,14,30,27,8,3,24,3,3,2,50,13,4,4,22,2,3,3,6,11,3,10,1,15,1
LOC111129271,14,17,15,2,13,15,11,41,15,7,4,14,5,3,4,21,30,1,0,18,14,7,5,44,12,6,7,2,8,0
LOC111129272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129275,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129277,865,703,468,258,895,657,290,481,421,166,48,264,67,36,87,544,340,93,44,542,164,144,31,413,281,262,193,147,394,12
LOC111129278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC111129279,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,2,0,0,0
LOC111129280,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
LOC111129281,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,3,0,0,2,1
LOC111129282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,1,0,0,0,0,0,6,0,0,0,0,0,0
LOC111129284,0,3,0,0,7,5,0,1,3,0,1,0,0,0,0,3,1,1,1,1,0,1,0,1,3,3,0,0,2,0
LOC111129285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC111129288,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC111129289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129290,11,8,12,10,25,15,10,27,11,3,1,8,1,0,3,35,51,3,1,14,2,4,5,21,11,6,4,0,8,0
LOC111129291,18,20,9,15,11,21,8,8,9,2,1,2,1,1,7,16,8,4,1,11,17,4,3,15,6,7,5,0,7,1
LOC111129292,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0
LOC111129293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129294,58,77,47,46,54,62,17,62,39,9,6,40,13,8,10,62,42,14,3,23,23,20,4,44,26,23,26,22,23,83
LOC111129295,52,11,1,0,13,15,2,12,12,4,0,4,1,6,5,49,13,4,3,26,7,3,3,22,5,14,5,114,3,0
LOC111129296,46,42,39,20,65,49,27,32,52,15,2,19,1,4,11,41,40,7,5,35,19,18,6,26,18,18,31,3,30,2
LOC111129297,3,1,3,1,2,2,2,7,2,1,0,0,0,0,0,4,0,0,0,10,0,3,0,4,1,2,0,0,2,0
LOC111129298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129299,117,74,58,36,92,106,41,75,70,27,10,48,6,4,12,73,59,8,4,88,17,22,3,46,38,25,21,1,47,1
LOC111129300,19,17,7,13,9,24,6,9,6,0,3,11,1,0,4,14,21,2,0,7,7,2,1,11,14,5,1,28,9,0
LOC111129301,61,14,36,20,40,42,30,50,35,18,4,15,7,2,6,68,26,7,0,55,10,13,6,39,23,26,25,1,17,75
LOC111129302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129303,0,19,14,0,1,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
LOC111129304,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
LOC111129305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129306,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129307,60,35,54,32,77,52,39,55,50,29,10,63,19,6,22,74,62,24,4,82,28,33,6,89,52,75,18,2,50,3
LOC111129308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LOC111129310,3,0,0,2,3,27,5,10,5,6,3,6,0,0,11,5,3,0,1,48,5,3,0,7,5,26,0,1,9,0
LOC111129311,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
LOC111129312,101,60,45,52,98,63,32,99,78,19,6,41,8,4,11,92,95,15,10,50,6,19,4,51,48,38,26,0,28,2
LOC111129313,101,78,37,21,63,90,21,54,51,17,12,32,7,4,13,52,43,8,2,49,12,21,5,48,23,34,7,1,31,3
LOC111129314,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
LOC111129315,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC111129317,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
LOC111129318,0,1,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129319,74,25,25,39,48,57,32,80,38,11,2,41,3,4,6,43,60,9,1,29,7,8,3,31,25,20,15,1,28,1
LOC111129320,96,112,84,44,63,100,25,70,64,11,8,29,7,12,15,88,59,9,4,56,21,13,5,45,35,32,17,1,37,1
LOC111129321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129323,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,3,0,15,0,0,0,0,0,0,1,0,0,0
LOC111129324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111129325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129327,17,8,12,9,21,17,3,7,10,2,1,4,0,0,0,18,8,3,1,6,1,2,1,3,6,5,2,2,7,0
LOC111129328,3,3,14,6,0,0,3,4,7,2,0,2,0,0,0,5,8,2,0,4,0,5,0,7,3,5,2,6,4,1
LOC111129329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129331,62,47,55,18,49,50,28,47,34,26,1,18,3,2,6,76,66,11,2,57,5,23,2,62,12,18,34,2,44,1
LOC111129332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LOC111129333,131,97,75,58,129,81,47,43,79,31,9,56,10,3,16,102,81,16,1,70,26,33,11,66,57,49,25,37,50,0
LOC111129334,1,0,0,0,0,0,2,1,0,1,1,0,1,0,0,2,2,0,0,1,0,1,0,3,2,6,1,0,0,0
LOC111129335,34,50,46,29,34,43,12,34,45,7,0,24,3,1,4,73,58,19,6,36,10,24,4,53,37,31,16,3,13,1
LOC111129336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129337,43,23,11,26,67,20,4,12,35,6,2,8,1,1,1,18,17,6,2,5,0,3,0,27,19,23,2,0,8,0
LOC111129338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129339,2,4,0,1,6,1,0,4,3,1,0,2,0,0,0,3,4,0,0,0,0,2,0,2,0,2,0,0,0,0
LOC111129340,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129341,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0
LOC111129342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129343,424,501,442,256,595,611,222,303,381,87,47,285,41,21,96,451,525,116,36,460,144,182,33,330,286,209,155,82,177,11
LOC111129344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129345,9,25,15,10,20,18,15,10,13,6,1,7,0,0,1,23,23,6,0,22,6,7,1,3,7,9,10,0,0,0
LOC111129346,18,47,24,10,5,1,14,5,13,18,1,29,1,2,1,32,19,12,0,22,31,3,4,3,9,9,3,0,23,0
LOC111129347,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LOC111129348,89,38,56,73,131,99,48,103,101,24,9,42,15,10,27,109,55,16,7,116,13,44,7,59,55,68,16,21,38,3
LOC111129350,23,5,3,3,17,14,2,4,0,1,0,5,0,0,2,5,2,1,0,10,1,3,1,3,8,2,6,0,5,0
LOC111129351,100,83,26,13,56,87,19,45,33,29,4,16,6,1,1,40,57,6,1,27,14,16,5,13,6,10,17,2,32,0
LOC111129352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111129353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC111129355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111129356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129357,62,73,68,32,61,105,29,63,52,15,5,32,7,3,13,61,101,13,3,49,17,31,9,70,26,18,14,3,29,0
LOC111129358,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
LOC111129359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129360,54,99,70,61,55,68,53,97,56,9,8,52,11,4,9,37,135,16,2,80,23,4,7,72,49,48,38,0,23,2
LOC111129361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129362,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
LOC111129363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129364,16,12,3,18,5,6,9,21,11,3,1,20,4,0,5,12,5,2,0,15,0,20,9,12,13,5,1,0,4,0
LOC111129365,40,15,46,22,53,25,12,24,9,12,7,23,5,3,5,13,39,6,3,63,7,13,5,35,5,11,22,0,2,0
LOC111129366,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,0,0,1,0,0,0,0,0,0
LOC111129367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111129369,5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,6,0,0,6,4,1,0,2,6,6,0,0,2,0
LOC111129370,4,0,1,0,5,5,3,3,4,1,2,0,1,0,2,2,3,0,0,7,0,1,0,2,0,1,0,0,0,0
LOC111129371,20,28,25,9,29,18,9,14,33,4,1,19,0,0,3,29,14,4,1,12,7,3,1,4,7,7,3,0,5,0
LOC111129372,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
LOC111129373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0
LOC111129375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129376,1,2,1,0,1,2,1,1,9,1,0,0,0,1,1,4,2,1,0,4,0,0,0,11,7,1,1,0,1,0
LOC111129377,4,7,9,0,6,2,0,1,2,0,2,0,0,0,1,2,1,0,0,5,0,1,0,1,1,7,0,0,5,0
LOC111129378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129379,10,3,0,0,2,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
LOC111129380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LOC111129381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111129382,32,53,29,12,40,28,17,37,21,12,1,26,3,2,5,72,87,1,3,28,25,13,0,47,25,15,14,1,3,0
LOC111129383,12,1,10,0,2,0,1,1,3,0,0,5,0,0,3,0,15,1,0,3,1,3,2,0,0,4,0,0,2,0
LOC111129384,0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0
